surrgain,EpisodesSoFar,AttNC,entloss,Ptt,Tbt,TimestepsSoFar,MpbtN,Tmc,Tmt,meankl,AttC,MpbtA,entropy,TtR,TimeElapsed,MtR,optimgain
0.009063166,673,0.0,0.0,78.04184427855137,328434.6864784547,9998,94.60248496820073,23.806835066864785,80.18424962852897,0.008886943,3.0,5.397515031799062,0.684508,-227.5141158989599,1520.3518376350403,-70.8050871431327,0.009063166
0.0057921144,1271,0.0,0.0,78.31818639403089,329680.05351170566,19996,93.98670246486388,23.51170568561873,80.48829431438126,0.009182679,3.0,6.013297535136093,0.6584983,-226.87625418060202,2877.845270395279,-69.964417854259,0.0057921144
0.006580844,1756,0.0,0.0,78.68002783656269,331210.1608247423,29986,92.83526722945987,23.11958762886598,80.8618556701031,0.009563412,3.0,7.164732770540168,0.6170056,-225.14226804123712,3976.4125113487244,-68.16433944005884,0.006580844
0.008041799,2124,0.0,0.0,79.32084231716192,334035.47826086957,39999,91.09252093374732,22.432065217391305,81.55163043478261,0.008800453,3.0,8.907479066252776,0.5702276,-222.8233695652174,4826.051800727844,-65.51695335610276,0.008041799
0.008482038,2388,0.0,0.0,79.26581643701863,333808.48484848486,49993,89.6549593334169,22.492424242424242,81.49621212121212,0.00890588,3.0,10.345040666583055,0.51673305,-219.13636363636363,5417.049697637558,-61.593269399633016,0.008482038
0.0087297885,2547,0.006289308176100629,0.0,79.22823344152619,333656.5534591195,59980,86.62324497246775,22.534591194968552,81.45911949685535,0.009059186,2.993710691823899,13.376755027532253,0.4583522,-211.62264150943398,5780.767630577087,-54.33519599425135,0.0087297885
0.0052490947,2628,0.04938271604938271,0.0,79.24378356507388,333697.5802469136,69994,79.48020169938786,22.51851851851852,81.46913580246914,0.0076704784,2.950617283950617,20.519798300612116,0.4190942,-194.33333333333334,5978.092298269272,-42.469758554628825,0.0052490947
0.0022699665,2674,0.7608695652173914,0.0,77.92946100800002,327947.1304347826,79971,72.32325066655164,23.934782608695652,80.06521739130434,0.004581677,2.239130434782609,27.67674933344836,0.43113884,-173.8695652173913,6103.521102666855,-34.33780729963638,0.0022699665
0.0036191184,2730,0.30357142857142855,0.0,77.91780680742667,327899.4285714286,89792,73.67579308241145,23.946428571428573,80.05357142857143,0.005493711,2.6964285714285716,26.32420691758856,0.41251877,-176.94642857142858,6247.664608716965,-36.019890693027634,0.0036191184
0.00094218954,2774,1.8181818181818181,0.0,78.28836606361313,329448.7272727273,99842,68.68573939487543,23.545454545454547,80.43181818181819,0.0015722878,1.1818181818181819,31.31426060512457,0.34917247,-165.8181818181818,6362.639574289322,-32.694854009916554,0.00094218954
0.003241341,2818,1.2954545454545454,0.0,77.23216942784221,324887.2727272727,109886,68.82395569034689,24.681818181818183,79.31818181818181,0.004157479,1.7045454545454546,31.176044309653072,0.33724746,-164.04545454545453,6482.064248561859,-32.25529834932529,0.003241341
0.005506487,2859,2.268292682926829,0.0,77.68224455913722,326780.8780487805,119770,69.54497913046374,24.195121951219512,79.78048780487805,0.009135603,0.7317073170731707,30.455020869536263,0.33909017,-166.6829268292683,6598.225152492523,-32.79018875449659,0.005506487
