entloss,AttNC,EpisodesSoFar,TimeElapsed,MtR,TtR,optimgain,Fce,AttC,TimestepsSoFar,meankl,surrgain,entropy
0.0,9.045454545454545,3225,22669.020892620087,128.79467355219668,2251.818181818182,0.00016109885,0.920151515151515,0.9545454545454546,689835,0.010174781,0.00016109885,0.5707789
0.0,10.0,3265,22987.919843912125,142.50394665738185,2493.0,0.00027958438,0.9972,0.0,699835,0.010174871,0.00027958438,0.47319695
0.0,10.0,3305,23267.5742790699,142.75307703740464,2498.0,0.00088284665,0.9991999999999999,0.0,709835,0.010174781,0.00088284665,0.37560722
0.0,10.0,3345,23557.537240982056,142.67494916490392,2496.5,0.00043922302,0.9986,0.0,719835,0.008933204,0.00043922302,0.47319695
0.0,9.682926829268293,3386,23850.251936674118,138.99575546467804,2431.951219512195,0.00037876106,0.9808130081300814,0.3170731707317073,729838,0.010174871,0.00037876106,0.37560722
0.0,10.0,3426,24167.38668704033,142.85831339125463,2499.5,0.00028755396,0.9998000000000001,0.0,739838,0.010174751,0.00028755396,0.27801508
0.0,10.0,3466,24458.316065311432,142.8784238871937,2500.0,0.0002389368,1.0,0.0,749838,0.008933204,0.0002389368,0.37560722
0.0,9.75609756097561,3507,24765.27668404579,139.36932406349382,2438.2926829268295,8.662491e-05,0.9800975609756097,0.24390243902439024,759843,0.008933102,8.662491e-05,0.4731956
0.0,10.0,3547,25076.505430459976,142.63696012765854,2496.0,9.675743e-05,0.9984000000000002,0.0,769843,0.010174871,9.675743e-05,0.3756072
0.0,10.0,3587,25365.455937862396,142.8356546305869,2499.0,0.00034624911,0.9996,0.0,779843,0.008933204,0.00034624911,0.47319695
0.0,10.0,3627,25668.501210212708,142.76780171789133,2498.25,5.4522116e-05,0.9993000000000001,0.0,789843,0.010174863,5.4522116e-05,0.3756072
0.0,10.0,3667,25961.36492872238,142.84493529906467,2499.25,0.00044593393,0.9997,0.0,799843,0.008933204,0.00044593393,0.4731956
0.0,9.75609756097561,3708,26242.533967018127,139.28041024826172,2436.5853658536585,0.0003074978,0.9831130820399113,0.24390243902439024,809854,0.008933204,0.0003074978,0.5707789
0.0,9.707317073170731,3749,26585.388691186905,138.6559890682412,2425.8536585365855,7.705895e-05,0.9781788617886181,0.2926829268292683,819863,0.010174751,7.705895e-05,0.47319695
0.0,10.0,3789,26879.761063814163,142.6806699128693,2496.25,7.6988144e-05,0.9984999999999999,0.0,829863,0.008933204,7.6988144e-05,0.5707789
0.0,9.75609756097561,3830,27182.81633067131,139.04430289310812,2432.439024390244,0.00046076137,0.9873170731707316,0.24390243902439024,839868,0.01017476,0.00046076137,0.47319695
0.0,10.0,3870,27484.519967079163,142.70205646264398,2497.0,0.000485317,0.9988000000000001,0.0,849868,0.01017476,0.000485317,0.37560722
0.0,10.0,3910,27769.31628370285,142.8784238871937,2500.0,0.00014481293,1.0,0.0,859868,0.008933204,0.00014481293,0.47319695
0.0,10.0,3950,28068.200775384903,142.74243337183506,2497.0,5.5551052e-05,0.9987999999999999,0.0,869868,0.008933102,5.5551052e-05,0.5707789
0.0,10.0,3990,28352.071517944336,142.53372782845,2493.5,0.00062014826,0.9973999999999998,0.0,879868,0.010174871,0.00062014826,0.4731956
0.0,9.75609756097561,4031,28638.521005630493,139.29077436495825,2436.3414634146343,0.00040923362,0.9830155210643016,0.24390243902439024,889879,0.008933102,0.00040923362,0.5707786
0.0,9.75609756097561,4072,28949.77840423584,138.90981123958386,2430.487804878049,1.5463467e-05,0.9769756097560971,0.24390243902439024,899884,0.010172957,1.5463467e-05,0.4732049
0.0,10.0,4112,29246.182383060455,142.71420349743394,2497.0,0.00066446187,0.9987999999999999,0.0,909884,0.010174781,0.00066446187,0.3756106
0.0,10.0,4152,29541.392514705658,142.78332558271072,2498.25,0.00024960138,0.9993000000000001,0.0,919884,0.010174751,0.00024960138,0.2780196
0.0,10.0,4192,29823.344552516937,142.8115806586912,2499.25,0.00039458065,0.9997,0.0,929884,0.010174781,0.00039458065,0.1804338
0.0,10.0,4232,30110.836899995804,142.86872990384023,2499.75,0.0004401413,0.9999,0.0,939884,0.008933196,0.0004401413,0.27801964
0.0,10.0,4272,30428.234571933746,142.8598722700056,2499.5,0.0002929521,0.9997999999999999,0.0,949884,0.008933204,0.0002929521,0.375611
0.0,10.0,4312,30745.16153883934,142.85625754943112,2499.75,0.00020984682,0.9999,0.0,959884,0.008933204,0.00020984682,0.473205
0.0,10.0,4352,31056.573784589767,142.74369321691893,2497.25,0.00030101324,0.9989000000000001,0.0,969884,0.010174781,0.00030101324,0.375611
0.0,10.0,4392,31334.539449691772,142.81908092910612,2498.75,0.00046375828,0.9995,0.0,979884,0.008933102,0.00046375828,0.4732049
0.0,10.0,4432,31611.181564569473,142.74784991809398,2497.75,0.00017674378,0.9991,0.0,989884,0.008933204,0.00017674378,0.5707942
0.0,10.0,4472,31906.79959821701,142.38992029400598,2491.75,7.5517273e-06,0.9967,0.0,999884,0.008933204,7.5517273e-06,0.6683887
0.0,10.0,4512,32220.17138171196,141.7285377396476,2480.0,6.146233e-05,0.9919999999999998,0.0,1009884,0.008933204,6.146233e-05,0.76597124
0.0,9.30232558139535,4555,32516.2455163002,131.0805502682093,2292.3255813953488,0.0005170071,0.9285891472868216,0.6976744186046512,1019919,0.010174863,0.0005170071,0.6683889
0.0,9.30232558139535,4598,32837.874552965164,132.10219495679374,2309.3023255813955,0.00026799366,0.9400151220071027,0.6976744186046512,1029960,0.008933204,0.00026799366,0.76597124
0.0,9.75609756097561,4639,33130.69296050072,137.0286720967267,2398.048780487805,5.726189e-05,0.9626062717770032,0.24390243902439024,1039967,0.010174781,5.726189e-05,0.6683889
0.0,10.0,4679,33417.66250014305,141.71598402464036,2478.75,0.0002219912,0.9914999999999999,0.0,1049967,0.010174871,0.0002219912,0.5707942
0.0,10.0,4719,33725.883773088455,142.40000601409434,2490.75,2.004982e-05,0.9962999999999997,0.0,1059967,0.008933196,2.004982e-05,0.6683889
0.0,10.0,4759,34025.53629350662,141.86253338221178,2482.25,0.00024528312,0.9928999999999999,0.0,1069967,0.010174863,0.00024528312,0.5707942
0.0,9.75609756097561,4800,34309.31752705574,138.89069632014673,2430.487804878049,0.00040548798,0.9769756097560975,0.24390243902439024,1079972,0.010174871,0.00040548798,0.4732049
0.0,10.0,4840,34634.61458706856,142.74165779139784,2497.5,1.7864075e-05,0.999,0.0,1089972,0.0024602413,1.7864075e-05,0.42440793
0.0,10.0,4880,34957.1112446785,142.80830061070495,2498.75,7.5700795e-05,0.9995,0.0,1099972,0.008933204,7.5700795e-05,0.52200127
0.0,10.0,4920,35247.74634552002,142.61968163550395,2495.75,0.00019060008,0.9982999999999999,0.0,1109972,0.008933204,0.00019060008,0.6195919
0.0,9.523809523809524,4962,35581.240267276764,135.4416148823664,2368.809523809524,2.8142262e-05,0.9645079365079364,0.47619047619047616,1119986,0.008933067,2.8142262e-05,0.71717
0.0,10.0,5002,35885.71104311943,141.04994635283134,2467.25,0.00051843165,0.9868999999999998,0.0,1129986,0.010174863,0.00051843165,0.61959076
0.0,9.463414634146341,5043,36190.51630783081,135.2085701728897,2363.9024390243903,0.00031399878,0.9604312110653577,0.5365853658536586,1139768,0.010174751,0.00031399878,0.5220009
0.0,9.75609756097561,5084,36521.63948583603,139.11891404207066,2433.4146341463415,0.00045438076,0.989040650406504,0.24390243902439024,1149777,0.010174781,0.00045438076,0.4244079
0.0,9.925,5124,36796.84269809723,142.17923567441744,2487.75,0.00013449878,0.9951000000000001,0.075,1159777,0.008933416,0.00013449878,0.5220009
0.0,10.0,5164,37092.505009651184,142.71099727852888,2497.0,0.00021200145,0.9988000000000001,0.0,1169777,0.010174781,0.00021200145,0.4244079
0.0,9.975,5204,37381.9205493927,142.8079217872069,2498.75,0.000626473,0.9995,0.025,1179777,0.008933416,0.000626473,0.5220009
0.0,9.75609756097561,5245,37681.0270178318,139.00318413506452,2432.1951219512193,0.0002702783,0.9728780487804878,0.24390243902439024,1189780,0.010174863,0.0002702783,0.4244078
0.0,10.0,5285,37971.641781806946,142.79794332039265,2498.5,0.00028571952,0.9993999999999998,0.0,1199780,0.010174871,0.00028571952,0.32681563
0.0,10.0,5325,38252.128968954086,142.83781117868347,2499.5,0.00012475632,0.9997999999999999,0.0,1209780,0.01017476,0.00012475632,0.22922766
0.0,10.0,5365,38558.53416180611,142.8463877289127,2499.25,0.00010873367,0.9997000000000001,0.0,1219780,0.010174871,0.00010873367,0.13163711
0.0,10.0,5405,38851.58872771263,142.8784238871937,2500.0,0.00039730628,1.0,0.0,1229780,0.010174751,0.00039730628,0.03404632
0.0,10.0,5445,39114.14726758003,142.8784238871937,2500.0,8.5226784e-05,1.0,0.0,1239780,0.010174781,8.5226784e-05,-0.063544
0.0,10.0,5485,39441.9920873642,142.8784238871937,2500.0,0.00026628774,1.0,0.0,1249780,0.008933204,0.00026628774,0.03404671
0.0,10.0,5525,39713.36726284027,142.8784238871937,2500.0,0.00039955394,1.0,0.0,1259780,0.010174781,0.00039955394,-0.063542634
0.0,10.0,5565,40000.352645635605,142.8784238871937,2500.0,0.00023354217,1.0,0.0,1269780,0.008933416,0.00023354217,0.034046747
0.0,10.0,5605,40297.70174193382,142.8784238871937,2500.0,0.0002808797,1.0,0.0,1279780,0.008933196,0.0002808797,0.13163745
0.0,10.0,5645,40606.03381276131,142.8784238871937,2500.0,0.00014841135,1.0,0.0,1289780,0.010174863,0.00014841135,0.034046613
0.0,10.0,5685,40873.28048014641,142.8784238871937,2500.0,0.00035974724,1.0,0.0,1299780,0.008933204,0.00035974724,0.13163713
0.0,10.0,5725,41160.619943618774,142.8784238871937,2500.0,8.0885904e-05,1.0,0.0,1309780,0.010174781,8.0885904e-05,0.034046173
0.0,10.0,5765,41428.900497198105,142.8784238871937,2500.0,1.9643021e-05,1.0,0.0,1319780,0.008933204,1.9643021e-05,0.1316371
0.0,10.0,5805,41706.733546733856,142.8784238871937,2500.0,0.00021884039,1.0,0.0,1329780,0.008933204,0.00021884039,0.22922762
0.0,10.0,5845,41993.61265730858,142.86472423005642,2499.75,0.00030447618,0.9999,0.0,1339780,0.010174871,0.00030447618,0.13163711
0.0,10.0,5885,42263.105290174484,142.8784238871937,2500.0,0.00045586997,1.0,0.0,1349780,0.008933204,0.00045586997,0.22922766
0.0,9.75609756097561,5926,42548.25679183006,139.4179745240914,2439.268292682927,0.00012928106,0.983739837398374,0.24390243902439024,1359783,0.008933102,0.00012928106,0.3268137
0.0,9.75609756097561,5967,42844.34645462036,139.4179745240914,2439.268292682927,0.0003179393,0.983739837398374,0.24390243902439024,1369786,0.008933204,0.0003179393,0.42440778
0.0,10.0,6007,43133.68705487251,142.70660500871205,2496.25,0.0005157897,0.9985000000000002,0.0,1379786,0.010174863,0.0005157897,0.32681563
0.0,10.0,6047,43395.26086521149,142.83339015243433,2499.25,7.267681e-05,0.9997000000000001,0.0,1389786,0.01017476,7.267681e-05,0.22922766
0.0,10.0,6087,43664.47565841675,142.87091666296655,2499.75,0.0001362942,0.9999,0.0,1399786,0.008933204,0.0001362942,0.32681563
0.0,10.0,6127,43950.5826253891,142.86995696732225,2499.75,8.929951e-05,0.9999,0.0,1409786,0.01017476,8.929951e-05,0.22922836
0.0,10.0,6167,44209.528780698776,142.86621599865757,2499.75,0.0006868513,0.9999,0.0,1419786,0.010174781,0.0006868513,0.13163756
0.0,10.0,6207,44518.011397361755,142.8784238871937,2500.0,0.00010754007,1.0,0.0,1429786,0.008933204,0.00010754007,0.22922836
0.0,10.0,6247,44811.9700820446,142.8784238871937,2500.0,0.00027751055,1.0,0.0,1439786,0.010174744,0.00027751055,0.13163757
0.0,10.0,6287,45098.21585559845,142.8784238871937,2500.0,0.0002845484,1.0,0.0,1449786,0.010174871,0.0002845484,0.03404764
0.0,10.0,6327,45369.110751867294,142.8784238871937,2500.0,0.00010706051,1.0,0.0,1459786,0.010174863,0.00010706051,-0.06354234
0.0,10.0,6367,45626.464114904404,142.8784238871937,2500.0,0.00016312988,1.0,0.0,1469786,0.008933102,0.00016312988,0.034047544
0.0,10.0,6407,45936.96645617485,142.8784238871937,2500.0,0.00023311096,1.0,0.0,1479786,0.010174863,0.00023311096,-0.06354241
0.0,10.0,6447,46236.71264743805,142.8784238871937,2500.0,0.00040491426,1.0,0.0,1489786,0.010174863,0.00040491426,-0.1611328
0.0,10.0,6487,46539.717171907425,142.8784238871937,2500.0,0.00055111456,1.0,0.0,1499786,0.008933204,0.00055111456,-0.06354234
0.0,10.0,6527,46814.83862233162,142.8784238871937,2500.0,0.0004436747,1.0,0.0,1509786,0.010174781,0.0004436747,-0.1611328
0.0,10.0,6567,47086.62146472931,142.8784238871937,2500.0,0.00054497324,1.0,0.0,1519786,0.008933196,0.00054497324,-0.06354257
0.0,10.0,6607,47362.3241751194,142.8784238871937,2500.0,0.00027609585,1.0,0.0,1529786,0.008933204,0.00027609585,0.03404764
0.0,10.0,6647,47672.74691057205,142.8784238871937,2500.0,9.051262e-05,1.0,0.0,1539786,0.008933196,9.051262e-05,0.13163757
0.0,10.0,6687,47942.69593119621,142.8784238871937,2500.0,0.00022041993,1.0,0.0,1549786,0.010174863,0.00022041993,0.034048043
0.0,10.0,6727,48240.22163105011,142.8784238871937,2500.0,2.5506954e-05,1.0,0.0,1559786,0.008933204,2.5506954e-05,0.13163757
0.0,10.0,6767,48525.10536694527,142.8784238871937,2500.0,0.00043622707,1.0,0.0,1569786,0.008933102,0.00043622707,0.22922836
0.0,10.0,6807,48824.35921740532,142.8784238871937,2500.0,2.9305459e-06,1.0,0.0,1579786,0.0023053885,2.9305459e-06,0.2780196
0.0,10.0,6847,49094.394075632095,142.84588467536582,2499.5,0.00012122854,0.9997999999999999,0.0,1589786,0.010174781,0.00012122854,0.1804338
0.0,10.0,6887,49407.86444878578,142.8784238871937,2500.0,0.00031500947,1.0,0.0,1599786,0.008933204,0.00031500947,0.2780259
0.0,10.0,6927,49698.36279320717,142.8784238871937,2500.0,0.0005410462,1.0,0.0,1609786,0.008933102,0.0005410462,0.375611
0.0,10.0,6967,49961.59750199318,142.7513392999133,2497.75,0.00091115985,0.9991,0.0,1619786,0.010174781,0.00091115985,0.27801964
0.0,10.0,7007,50221.68910741806,142.8784238871937,2500.0,9.74836e-05,1.0,0.0,1629786,0.010174871,9.74836e-05,0.1804338
0.0,10.0,7047,50489.78497338295,142.8784238871937,2500.0,0.0002341546,1.0,0.0,1639786,0.010174781,0.0002341546,0.0828435
0.0,10.0,7087,50765.22329568863,142.8784238871937,2500.0,0.00018547039,1.0,0.0,1649786,0.008933102,0.00018547039,0.1804338
0.0,10.0,7127,51024.37263417244,142.85452664773476,2499.75,0.00037980432,0.9999,0.0,1659786,0.010174781,0.00037980432,0.0828435
0.0,10.0,7167,51306.8673222065,142.8784238871937,2500.0,0.00041457135,1.0,0.0,1669786,0.008933102,0.00041457135,0.18043387
0.0,10.0,7207,51574.29049706459,142.8784238871937,2500.0,0.00013087793,1.0,0.0,1679786,0.008933102,0.00013087793,0.27801964
0.0,10.0,7247,51860.45888710022,142.83332393270302,2499.5,1.7906113e-05,0.9998000000000001,0.0,1689786,0.008933204,1.7906113e-05,0.375611
0.0,10.0,7287,52132.331367492676,142.86721318210715,2499.75,0.00021310883,0.9998999999999999,0.0,1699786,0.008933102,0.00021310883,0.4732049
0.0,10.0,7327,52416.54963064194,142.65196267339988,2495.75,0.00022769783,0.9983000000000001,0.0,1709786,0.010174781,0.00022769783,0.375611
0.0,10.0,7367,52695.01726055145,142.83900761989312,2499.25,4.7338028e-05,0.9997000000000001,0.0,1719786,0.010174781,4.7338028e-05,0.27801964
0.0,10.0,7407,52988.65631222725,142.86965460825655,2499.75,0.0007542413,0.9999,0.0,1729786,0.01017476,0.0007542413,0.18043387
0.0,10.0,7447,53269.290356874466,142.86064479838143,2499.75,0.00079533074,0.9999,0.0,1739786,0.010174871,0.00079533074,0.08284303
0.0,10.0,7487,53557.79336833954,142.8784238871937,2500.0,0.00033812987,1.0,0.0,1749786,0.010174751,0.00033812987,-0.014746975
0.0,10.0,7527,53876.29627370834,142.8784238871937,2500.0,0.0010169506,1.0,0.0,1759786,0.008933204,0.0010169506,0.08284351
0.0,10.0,7567,54175.28382730484,142.8784238871937,2500.0,0.0002927515,1.0,0.0,1769786,0.008933204,0.0002927515,0.18043387
0.0,10.0,7607,54482.70249962807,142.8784238871937,2500.0,0.00023512551,1.0,0.0,1779786,0.008933204,0.00023512551,0.27802593
0.0,10.0,7647,54765.38786196709,142.83751478804493,2499.25,0.0003479389,0.9997,0.0,1789786,0.010174781,0.0003479389,0.18043476
0.0,10.0,7687,55028.39183855057,142.8784238871937,2500.0,1.1935367e-05,1.0,0.0,1799786,0.010174751,1.1935367e-05,0.08284367
0.0,10.0,7727,55310.700325250626,142.8784238871937,2500.0,0.000283807,1.0,0.0,1809786,0.010175116,0.000283807,-0.014746975
0.0,10.0,7767,55572.52764463425,142.8784238871937,2500.0,2.899971e-06,1.0,0.0,1819786,0.008933204,2.899971e-06,0.0828435
0.0,9.75609756097561,7808,55838.6603178978,139.4179745240914,2439.268292682927,0.00022971543,0.983739837398374,0.24390243902439024,1829789,0.01017476,0.00022971543,-0.014747287
0.0,10.0,7848,56133.2963385582,142.8784238871937,2500.0,0.00011305939,1.0,0.0,1839789,0.010174751,0.00011305939,-0.1123359
0.0,10.0,7888,56454.40208387375,142.8784238871937,2500.0,0.0002213811,1.0,0.0,1849789,0.008933204,0.0002213811,-0.014746687
0.0,10.0,7928,56737.8895406723,142.8784238871937,2500.0,0.000182358,1.0,0.0,1859789,0.008933416,0.000182358,0.08284373
0.0,10.0,7968,57020.257704257965,142.8784238871937,2500.0,0.00035495468,1.0,0.0,1869789,0.008933204,0.00035495468,0.18043476
0.0,10.0,8008,57282.27411198616,142.8784238871937,2500.0,0.00041381433,1.0,0.0,1879789,0.010174781,0.00041381433,0.08284384
0.0,10.0,8048,57556.952209472656,142.86499617509185,2499.75,0.00027139529,0.9998999999999999,0.0,1889789,0.010174781,0.00027139529,-0.014745733
0.0,10.0,8088,57814.49110865593,142.8784238871937,2500.0,0.00020123334,1.0,0.0,1899789,0.008933204,0.00020123334,0.082843885
0.0,10.0,8128,58109.089665174484,142.8784238871937,2500.0,0.00011142904,1.0,0.0,1909789,0.010174781,0.00011142904,-0.014745691
0.0,10.0,8168,58380.298181056976,142.8784238871937,2500.0,0.0005517246,1.0,0.0,1919789,0.010174863,0.0005517246,-0.11233526
0.0,10.0,8208,58651.36699342728,142.8784238871937,2500.0,0.00043275222,1.0,0.0,1929789,0.008933196,0.00043275222,-0.014745691
0.0,10.0,8248,58947.37245321274,142.8784238871937,2500.0,0.0007346029,1.0,0.0,1939789,0.008933196,0.0007346029,0.082843885
0.0,10.0,8288,59237.39637207985,142.8784238871937,2500.0,9.3573035e-05,1.0,0.0,1949789,0.008933204,9.3573035e-05,0.18043508
0.0,10.0,8328,59521.40768456459,142.8784238871937,2500.0,0.00010147684,1.0,0.0,1959789,0.010174863,0.00010147684,0.082843885
0.0,10.0,8368,59793.42830657959,142.8784238871937,2500.0,0.00032096595,1.0,0.0,1969789,0.008933204,0.00032096595,0.18043484
0.0,10.0,8408,60064.833970308304,142.862895273736,2499.75,0.00046055383,0.9999,0.0,1979789,0.010174751,0.00046055383,0.082843885
0.0,10.0,8448,60335.399626493454,142.8784238871937,2500.0,4.641762e-05,1.0,0.0,1989789,0.008933204,4.641762e-05,0.18043484
0.0,10.0,8488,60610.37718963623,142.8784238871937,2500.0,0.00022884159,1.0,0.0,1999789,0.008933204,0.00022884159,0.27802616
0.0,10.0,8528,60894.09778738022,142.85806817418324,2499.75,0.00026915208,0.9999,0.0,2009789,0.008933416,0.00026915208,0.37561288
0.0,10.0,8568,61174.76203942299,142.82570239260764,2499.0,5.5794848e-05,0.9996000000000003,0.0,2019789,0.008933204,5.5794848e-05,0.47320554
0.0,10.0,8608,61466.07631421089,142.6906205457019,2496.75,0.0005685893,0.9986999999999998,0.0,2029789,0.008933204,0.0005685893,0.5707987
0.0,10.0,8648,61746.3332130909,142.47967912705604,2493.5,2.8448716e-05,0.9974000000000001,0.0,2039789,0.008933102,2.8448716e-05,0.6683889
0.0,9.75609756097561,8689,62022.82870864868,138.43160812860208,2421.951219512195,0.0005305804,0.9687804878048778,0.24390243902439024,2049792,0.010174863,0.0005305804,0.5707987
0.0,10.0,8729,62308.14255619049,142.33521740184946,2491.0,0.000117363394,0.9964000000000001,0.0,2059792,0.010174781,0.000117363394,0.4732054
0.0,10.0,8769,62570.52387666702,142.76928341318234,2497.75,0.0007564558,0.9991,0.0,2069792,0.01017476,0.0007564558,0.37561285
0.0,10.0,8809,62857.602315187454,142.79275476156582,2498.5,0.00013804091,0.9994,0.0,2079792,0.010174871,0.00013804091,0.27802616
0.0,10.0,8849,63181.15159082413,142.78682385728575,2498.75,4.4734955e-07,0.9994999999999999,0.0,2089792,0.00015002489,4.4734955e-07,0.26582426
0.0,10.0,8889,63459.094284534454,142.8784238871937,2500.0,0.0002851982,1.0,0.0,2099792,0.008933204,0.0002851982,0.36341637
0.0,10.0,8929,63742.17145514488,142.84186160039772,2499.5,0.00017074343,0.9998000000000001,0.0,2109792,0.008933204,0.00017074343,0.46100125
0.0,10.0,8969,64023.708375930786,142.67865793550587,2496.0,0.0002694071,0.9984,0.0,2119792,0.010174744,0.0002694071,0.36341637
0.0,10.0,9009,64293.86505150795,142.85572847024415,2499.5,0.00028145255,0.9998000000000001,0.0,2129792,0.008933196,0.00028145255,0.46100125
0.0,9.523809523809524,9051,64567.678691625595,136.02744260461614,2379.285714285714,0.0005478792,0.964534322820037,0.47619047619047616,2139810,0.010174863,0.0005478792,0.36341625
0.0,10.0,9091,64839.46260428429,142.8675453271672,2499.75,0.0003231982,0.9999,0.0,2149810,0.008933102,0.0003231982,0.46100125
0.0,10.0,9131,65121.09503030777,142.7047623939944,2496.75,7.3652363e-06,0.9986999999999998,0.0,2159810,0.01017476,7.3652363e-06,0.36341625
0.0,10.0,9171,65376.7940363884,142.8441423211219,2499.25,7.7504956e-05,0.9997,0.0,2169810,0.010174781,7.7504956e-05,0.2658243
0.0,9.75609756097561,9212,65649.70742487907,139.4179745240914,2439.268292682927,6.2868814e-05,0.9837398373983739,0.24390243902439024,2179813,0.010174871,6.2868814e-05,0.16823559
0.0,10.0,9252,65923.07458734512,142.8784238871937,2500.0,0.0006046293,1.0,0.0,2189813,0.008933204,0.0006046293,0.2658243
0.0,10.0,9292,66205.86384367943,142.8784238871937,2500.0,8.4064595e-05,1.0,0.0,2199813,0.010174871,8.4064595e-05,0.16823559
0.0,10.0,9332,66484.96137094498,142.8784238871937,2500.0,0.0010763624,1.0,0.0,2209813,0.008933204,0.0010763624,0.26582426
0.0,10.0,9372,66773.88044166565,142.84467211349448,2499.5,0.00047972682,0.9998000000000001,0.0,2219813,0.008933196,0.00047972682,0.36341625
0.0,10.0,9412,67029.83116173744,142.8317103660533,2499.25,0.0005028131,0.9997,0.0,2229813,0.008933204,0.0005028131,0.46100125
0.0,9.75609756097561,9453,67287.04141902924,139.33179005985173,2438.048780487805,0.00020721163,0.9778319783197832,0.24390243902439024,2239822,0.008933102,0.00020721163,0.5585939
0.0,9.975,9493,67535.21362876892,142.3032491430643,2489.5,0.0001185577,0.9958,0.025,2249822,0.010174863,0.0001185577,0.46100116
0.0,10.0,9533,67769.13157463074,142.64900603191342,2496.0,5.8672103e-05,0.9984,0.0,2259822,0.008933102,5.8672103e-05,0.5585939
0.0,10.0,9573,68011.48358082771,142.34622451832766,2491.25,0.00031226868,0.9964999999999999,0.0,2269822,0.010174781,0.00031226868,0.4610011
0.0,9.75609756097561,9614,68271.26844072342,139.24812871587955,2436.5853658536585,8.025364e-05,0.9746341463414634,0.24390243902439024,2279825,0.010174871,8.025364e-05,0.36341622
0.0,10.0,9654,68524.20754313469,142.78341397882454,2498.5,0.000118440454,0.9994,0.0,2289825,0.008933196,0.000118440454,0.4610011
0.0,10.0,9694,68777.36776089668,142.69451853667843,2496.5,0.00048490387,0.9986,0.0,2299825,0.01017476,0.00048490387,0.36341622
0.0,9.75609756097561,9735,69029.61491560936,139.4179745240914,2439.268292682927,0.00011370856,0.9790940766550523,0.24390243902439024,2309832,0.008933196,0.00011370856,0.4610011
0.0,10.0,9775,69300.6028046608,142.7567345753424,2497.25,5.794916e-06,0.9988999999999999,0.0,2319832,0.0023053025,5.794916e-06,0.5097968
0.0,9.75609756097561,9816,69548.82077527046,139.36168619967017,2438.048780487805,0.00051516836,0.9993170731707317,0.24390243902439024,2329835,0.008933102,0.00051516836,0.6073912
0.0,10.0,9856,69797.51555466652,142.2521921139059,2488.25,2.6685868e-05,0.9953,0.0,2339835,0.008933196,2.6685868e-05,0.70498264
0.0,9.30232558139535,9899,70050.93707561493,131.9552491732596,2307.4418604651164,0.00022785996,0.9396846874056177,0.6976744186046512,2349872,0.008933204,0.00022785996,0.8025702
0.0,9.523809523809524,9941,70297.45653057098,133.69666272856938,2337.6190476190477,6.149004e-05,0.9443809523809524,0.47619047619047616,2359890,0.008933102,6.149004e-05,0.9001518
0.0,9.090909090909092,9985,70562.22736358643,125.2068815977017,2190.2272727272725,1.981083e-05,0.9033594385412568,0.9090909090909091,2369970,0.010174639,1.981083e-05,0.8025703
0.0,9.5,10027,70827.8559281826,133.01373900588993,2325.714285714286,9.807199e-05,0.9357918871252205,0.5,2380000,0.010174871,9.807199e-05,0.70498264
0.0,9.975,10067,71091.97863435745,141.20609130673557,2469.5,5.691864e-05,0.9878000000000002,0.025,2390000,0.008933416,5.691864e-05,0.8025703
0.0,9.439024390243903,10108,71353.98894762993,133.01937508241494,2326.3414634146343,0.00043094598,0.9409790429869108,0.5609756097560976,2399792,0.01017476,0.00043094598,0.7049828
0.0,9.090909090909092,10152,71598.52331447601,128.82961057833253,2251.818181818182,5.338681e-05,0.9295856039385452,0.9090909090909091,2409854,0.008933204,5.338681e-05,0.8025703
0.0,9.75609756097561,10193,71856.92480492592,136.72523488102127,2388.7804878048782,2.2572078e-05,0.9614428754813862,0.24390243902439024,2419873,0.008933196,2.2572078e-05,0.90015197
0.0,9.30232558139535,10236,72114.7523970604,127.98338905265017,2238.8372093023254,7.822046e-06,0.9097807308970101,0.6976744186046512,2429892,0.008933102,7.822046e-06,0.99774295
0.0,9.090909090909092,10280,72357.40586924553,123.14012513788047,2148.8636363636365,0.00065463135,0.8854976777608357,0.9090909090909091,2439934,0.010174781,0.00065463135,0.9001518
0.0,8.866666666666667,10325,72614.88535141945,121.55589802005602,2124.8888888888887,0.0004756572,0.8798433862433863,1.1333333333333333,2449963,0.010174871,0.0004756572,0.8025702
0.0,9.238095238095237,10367,72862.87186741829,129.76104466171432,2268.095238095238,0.00042791036,0.9277767537122376,0.7619047619047619,2459752,0.010174781,0.00042791036,0.70497906
0.0,8.88888888888889,10412,73114.47566962242,125.50781886162152,2194.0,0.0001330132,0.9163767195767196,1.1111111111111112,2469781,0.01017476,0.0001330132,0.60739094
0.0,9.658536585365853,10453,73355.76778745651,138.02265195907012,2412.9268292682927,2.878952e-06,0.9743414634146341,0.34146341463414637,2479796,0.008933204,2.878952e-06,0.70497906
0.0,9.75609756097561,10494,73614.60160064697,137.75144576739802,2409.512195121951,0.00021395863,0.9671916376306617,0.24390243902439024,2489803,0.01017476,0.00021395863,0.60739094
0.0,10.0,10534,73873.62411856651,142.26557127849475,2488.5,0.00027463067,0.9953999999999998,0.0,2499803,0.008933196,0.00027463067,0.70497906
0.0,9.75609756097561,10575,74118.69719147682,137.5893422320268,2406.829268292683,0.00027376245,0.966971175166297,0.24390243902439024,2509814,0.010174863,0.00027376245,0.60739094
