TimeElapsed,entropy,MtR,EpisodesSoFar,TimestepsSoFar,AttNC,optimgain,Fce,TtR,entloss,meankl,AttC,surrgain
6659.368532896042,0.007917453,19.602141903051148,8498,1809979,0.9523809523809523,0.0020596986,0.14022061482820977,34.642857142857146,0.0,0.007577288,0.047619047619047616,0.0020596986
6697.47629570961,-0.0032559617,20.0407133839957,8540,1819846,0.9285714285714286,0.0026851876,0.14485400313971747,35.07142857142857,0.0,0.008454092,0.07142857142857142,0.0026851876
6732.740886211395,0.04331536,19.865612520337987,8581,1829847,0.975609756097561,0.00268479,0.14097560975609755,35.24390243902439,0.0,0.0070809447,0.024390243902439025,0.00268479
6769.33371090889,0.08590699,20.50452600634749,8624,1839892,0.9302325581395349,0.0017527482,0.14776852352623043,36.04651162790697,0.0,0.006004763,0.06976744186046512,0.0017527482
6806.132538318634,0.11796824,19.507550916922554,8669,1849842,0.8666666666666667,0.0014312653,0.142872514619883,33.84444444444444,0.0,0.006930037,0.13333333333333333,0.0014312653
6842.678397893906,0.12439806,19.841166817277287,8711,1859894,0.9523809523809523,0.0021750012,0.14081979458450047,34.833333333333336,0.0,0.0052978136,0.047619047619047616,0.0021750012
6878.701462507248,0.13249208,21.26079196852934,8751,1869894,1.0,0.0011255078,0.1485,37.125,0.0,0.0037313704,0.0,0.0011255078
6916.239806890488,0.16766359,19.5835201078888,8794,1879925,0.9302325581395349,0.0016670761,0.1394867682437851,34.16279069767442,0.0,0.0069291834,0.06976744186046512,0.0016670761
6951.2949023246765,0.17346373,20.155294261892596,8836,1889768,0.9285714285714286,0.0017412102,0.1452309879175551,35.61904761904762,0.0,0.00677388,0.07142857142857142,0.0017412102
6988.934619665146,0.19428203,20.081136272443317,8880,1899908,0.9090909090909091,0.002190985,0.144887264389721,34.75,0.0,0.0069311964,0.09090909090909091,0.002190985
7027.445178031921,0.15375316,19.222862201604503,8922,1909910,0.9523809523809523,0.0025063744,0.13476190476190478,33.69047619047619,0.0,0.0072709136,0.047619047619047616,0.0025063744
7062.663095235825,0.14873752,19.868544714947422,8963,1919955,0.975609756097561,0.002141569,0.14178861788617886,34.78048780487805,0.0,0.0073912386,0.024390243902439025,0.002141569
7098.587874889374,0.17330185,18.675185050630827,9006,1929795,0.9069767441860465,0.0024757835,0.13751244562195403,33.30232558139535,0.0,0.012231191,0.09302325581395349,0.0024757835
7132.729161977768,0.16775745,20.20273760280748,9048,1939797,0.9523809523809523,0.002481598,0.14114285714285715,35.285714285714285,0.0,0.008430225,0.047619047619047616,0.002481598
7171.9940485954285,0.19103798,20.611292643941177,9089,1949896,0.975609756097561,0.0029548316,0.14695639320029563,36.292682926829265,0.0,0.008423754,0.024390243902439025,0.0029548316
7210.3334674835205,0.17361239,19.410550863970165,9135,1959951,0.8478260869565217,0.0015365997,0.14436251068132244,33.76086956521739,0.0,0.008190619,0.15217391304347827,0.0015365997
