Tmt,Ptt,AttNC,optimgain,meankl,surrgain,TimestepsSoFar,MtR,TtR,Tmc,MpbtA,EpisodesSoFar,AttC,TimeElapsed,entropy,Tbt,MpbtN,entloss
77.42222222222222,75.46483143821872,1.0,0.006147241,0.0034893209,0.006147241,1099888,-29.762739130624837,-151.6,26.57777777777778,34.76196129526405,7356,2.0,18828.71155166626,0.3547653,317121.4222222222,65.23803870473594,0.0
77.25581395348837,75.30678746459843,0.9534883720930233,0.0058108317,0.004117784,0.0058108317,1109787,-29.485189611483804,-149.30232558139534,26.74418604651163,35.69226624774469,7399,2.046511627906977,18947.784476280212,0.36258084,316439.81395348837,64.3077337522553,0.0
76.79069767441861,74.87325072642744,1.4186046511627908,0.0047552856,0.0032323115,0.0047552856,1119920,-28.445663006422485,-145.04651162790697,27.209302325581394,37.088355076150044,7442,1.5813953488372092,19065.96511387825,0.34237865,314534.6976744186,62.911644923849956,0.0
77.18604651162791,75.24271203568719,1.0930232558139534,0.0045514056,0.0040680235,0.0045514056,1129994,-29.137602326064023,-149.09302325581396,26.813953488372093,35.61869228757212,7485,1.9069767441860466,19183.703101158142,0.33069834,316154.0465116279,64.38130771242791,0.0
77.0952380952381,75.14158086947208,1.1904761904761905,0.004827132,0.0037555657,0.004827132,1139823,-29.82613759412337,-152.5,26.928571428571427,34.099461303708324,7527,1.8095238095238095,19305.79331946373,0.3453345,315782.09523809527,65.9005386962917,0.0
77.27906976744185,75.32979571257081,1.0465116279069768,0.004617867,0.0043158233,0.004617867,1149790,-29.468839522216427,-150.48837209302326,26.72093023255814,35.166679422213676,7570,1.9534883720930232,19424.500823497772,0.3167018,316535.06976744183,64.83332057778631,0.0
77.72727272727273,75.74997028052957,1.2954545454545454,0.004472759,0.0039111637,0.004472759,1159952,-30.05254484009257,-148.70454545454547,26.272727272727273,36.33138144079331,7614,1.7045454545454546,19541.742244958878,0.30960053,318370.9090909091,63.6686185592067,0.0
76.93023255813954,74.99019623321189,1.0465116279069768,0.006031123,0.0040871883,0.006031123,1169780,-28.854549403026677,-142.25581395348837,27.093023255813954,38.439680611715666,7657,1.9534883720930232,19659.705193519592,0.3357681,315106.23255813954,61.56031938828432,0.0
76.65116279069767,74.74441572626209,0.9767441860465116,0.004505788,0.003980225,0.004505788,1179788,-28.18725731343234,-140.02325581395348,27.348837209302324,39.136554604303335,7700,2.0232558139534884,19780.536720752716,0.3185708,313963.16279069765,60.86344539569667,0.0
76.93023255813954,74.97353543727121,1.3488372093023255,0.0043474277,0.00318688,0.0043474277,1189926,-28.9517134669962,-147.2093023255814,27.11627906976744,36.28712795004639,7743,1.6511627906976745,19896.605733394623,0.30903748,315106.23255813954,63.712872049953596,0.0
77.13636363636364,75.19819911922458,1.3409090909090908,0.005522404,0.003812391,0.005522404,1199905,-28.976405201250973,-144.47727272727272,26.863636363636363,37.56571013154427,7787,1.6590909090909092,20013.667953014374,0.3287717,315950.54545454547,62.43428986845574,0.0
77.36363636363636,75.39480673214518,1.2045454545454546,0.005619024,0.0044856584,0.005619024,1209831,-29.379323801980455,-148.70454545454547,26.65909090909091,36.004905577598514,7831,1.7954545454545454,20135.91534590721,0.3324375,316881.45454545453,63.99509442240151,0.0
77.56818181818181,75.59995270285059,1.3409090909090908,0.005336392,0.004630223,0.005336392,1219785,-28.959291787263677,-145.1590909090909,26.431818181818183,37.674514265269735,7875,1.6590909090909092,20255.233832359314,0.33617273,317719.2727272727,62.32548573473026,0.0
77.66666666666667,75.69213778224913,0.9111111111111111,0.0053882934,0.0041871816,0.0053882934,1229876,-29.883552768723526,-151.13333333333333,26.333333333333332,35.25222560570437,7920,2.088888888888889,20375.271976947784,0.34617513,318122.6666666667,64.74777439429562,0.0
77.56818181818181,75.58715805991407,1.0909090909090908,0.005181223,0.004334828,0.005181223,1239826,-28.82667834069105,-143.79545454545453,26.454545454545453,38.22578113809124,7964,1.9090909090909092,20494.152983665466,0.35190386,317719.2727272727,61.77421886190876,0.0
77.6086956521739,75.61079659101905,0.9130434782608695,0.0047138114,0.0037914414,0.0047138114,1249914,-30.052161546687405,-149.2173913043478,26.434782608695652,35.93138340273065,8010,2.0869565217391304,20613.423346042633,0.34476724,317885.2173913043,64.06861659726935,0.0
78.22222222222223,76.21259547801843,1.3777777777777778,0.005071937,0.003937413,0.005071937,1259875,-29.4900240316274,-147.0,25.77777777777778,37.3919724164428,8055,1.6222222222222222,20731.539808273315,0.33950618,320398.22222222225,62.608027583557195,0.0
76.97826086956522,75.05001133063834,0.9782608695652174,0.0048222677,0.0038764435,0.0048222677,1269846,-29.984971829842937,-147.3913043478261,27.02173913043478,36.207933126393954,8101,2.0217391304347827,20851.441926956177,0.32919073,315302.95652173914,63.79206687360604,0.0
77.47727272727273,75.5173539694134,1.2045454545454546,0.0055082263,0.0049093715,0.0055082263,1279918,-29.274845368947886,-146.25,26.522727272727273,37.172032059406575,8145,1.7954545454545454,20968.91446852684,0.36396554,317346.9090909091,62.827967940593446,0.0
76.70454545454545,74.79330810685968,0.9772727272727273,0.0052842842,0.004213265,0.0052842842,1289847,-28.935775820278785,-145.77272727272728,27.295454545454547,36.68827686727414,8189,2.022727272727273,21093.898688077927,0.33081615,314181.8181818182,63.31172313272587,0.0
77.11111111111111,75.16102926870995,1.1777777777777778,0.0049229753,0.0040185074,0.0049229753,1299921,-28.425636074027356,-140.4,26.91111111111111,39.351653761070665,8234,1.8222222222222222,21213.934420585632,0.34352115,315847.1111111111,60.64834623892933,0.0
77.88095238095238,75.89307235125524,1.0714285714285714,0.006053193,0.0049443347,0.006053193,1309819,-29.046271151950513,-148.57142857142858,26.11904761904762,36.46469754414873,8276,1.9285714285714286,21332.377658843994,0.3591549,319000.38095238095,63.53530245585131,0.0
77.18181818181819,75.23743104634265,0.8181818181818182,0.005232953,0.00392498,0.005232953,1319786,-28.68539826500701,-143.3181818181818,26.818181818181817,38.136451186060654,8320,2.1818181818181817,21452.15163230896,0.34401307,316136.7272727273,61.86354881393933,0.0
76.95454545454545,75.01379477381367,1.2727272727272727,0.005289381,0.004285571,0.005289381,1329852,-29.743624789431966,-147.8181818181818,27.068181818181817,36.02459315249391,8364,1.7272727272727273,21568.313610076904,0.34853783,315205.8181818182,63.97540684750609,0.0
77.54545454545455,75.58006436718885,1.25,0.0056887357,0.0044869343,0.0056887357,1339966,-29.26296010259725,-145.8409090909091,26.454545454545453,37.28464809238414,8408,1.75,21686.711499929428,0.34116784,317626.1818181818,62.715351907615876,0.0
77.52380952380952,75.57528179950579,1.5,0.0048353886,0.0036967495,0.0048353886,1349805,-28.650613391795208,-144.92857142857142,26.452380952380953,37.78198544203986,8450,1.5,21805.50967335701,0.33389872,317537.5238095238,62.21801455796012,0.0
77.18604651162791,75.2279337681015,1.441860465116279,0.005309821,0.005068809,0.005309821,1359827,-28.67358967374991,-143.51162790697674,26.837209302325583,38.08723781211326,8493,1.558139534883721,21923.312661886215,0.36173135,316154.0465116279,61.91276218788673,0.0
77.9047619047619,75.91478210680704,1.119047619047619,0.0053080455,0.004393259,0.0053080455,1369852,-29.6811069301722,-153.21428571428572,26.095238095238095,34.47891950658219,8535,1.880952380952381,22040.167072296143,0.36608392,319097.90476190473,65.52108049341783,0.0
78.37209302325581,76.3504146614642,1.255813953488372,0.004394423,0.003537194,0.004394423,1379880,-29.447499000151762,-151.04651162790697,25.627906976744185,35.92548256255047,8578,1.744186046511628,22156.61367368698,0.3605069,321012.0930232558,64.07451743744954,0.0
77.86046511627907,75.88951788892314,1.3488372093023255,0.0049061766,0.0038772011,0.0049061766,1389952,-29.666970964588547,-149.4418604651163,26.11627906976744,36.16008619300519,8621,1.6511627906976745,22275.164579629898,0.36474884,318916.4651162791,63.83991380699481,0.0
76.72093023255815,74.80841677396333,1.069767441860465,0.004984212,0.0040737255,0.004984212,1399977,-28.983837036984724,-148.95348837209303,27.27906976744186,35.36318538678785,8664,1.930232558139535,22393.329043388367,0.36807156,314248.93023255817,64.63681461321215,0.0
77.6046511627907,75.63579971310837,0.9534883720930233,0.005284933,0.0039975434,0.005284933,1409942,-28.566521863958556,-147.48837209302326,26.3953488372093,36.70666609163475,8707,2.046511627906977,22509.72424006462,0.37069714,317868.6511627907,63.29333390836523,0.0
76.48780487804878,74.59099075791009,1.2926829268292683,0.005223455,0.004048261,0.005223455,1419795,-27.80143555456337,-142.46341463414635,27.51219512195122,37.94143904248727,8748,1.7073170731707317,22625.922229766846,0.36999008,313294.0487804878,62.058560957512725,0.0
76.97727272727273,75.03358492416895,1.1590909090909092,0.0054471935,0.0047628866,0.0054471935,1429806,-28.92174579281117,-146.5909090909091,27.045454545454547,36.70262192775977,8792,1.8409090909090908,22743.99481868744,0.3468258,315298.9090909091,63.29737807224023,0.0
76.44444444444444,74.55254021110895,0.8666666666666667,0.0049821716,0.003976745,0.0049821716,1439979,-27.917755469578054,-142.13333333333333,27.555555555555557,38.08317123177807,8837,2.1333333333333333,22860.25792479515,0.3619238,313116.44444444444,61.91682876822192,0.0
77.54545454545455,75.56346467811703,0.7272727272727273,0.0048865727,0.0036402557,0.0048865727,1449788,-29.53057293264128,-150.54545454545453,26.477272727272727,35.36678765410658,8881,2.272727272727273,22980.734991312027,0.35613582,317626.1818181818,64.63321234589343,0.0
77.17777777777778,75.2355521557215,0.9777777777777777,0.0041861413,0.003631725,0.0041861413,1459908,-29.031877297811604,-147.13333333333333,26.822222222222223,36.5745206209505,8926,2.022222222222222,23102.060607671738,0.34978965,316120.1777777778,63.425479379049506,0.0
77.69767441860465,75.72118854353272,0.9767441860465116,0.005651779,0.0035881654,0.005651779,1469874,-29.146780242519732,-148.88372093023256,26.302325581395348,36.175397850230226,8969,2.0232558139534884,23218.07481956482,0.35778654,318249.67441860464,63.824602149769774,0.0
77.36363636363636,75.408968403977,0.8409090909090909,0.0045978497,0.0042660628,0.0045978497,1479941,-28.9451595386342,-146.11363636363637,26.636363636363637,37.082346150769716,9013,2.159090909090909,23340.002036333084,0.34240788,316881.45454545453,62.91765384923028,0.0
77.02222222222223,75.0751860839043,0.9111111111111111,0.005188982,0.004337978,0.005188982,1489983,-29.005144245351257,-145.26666666666668,27.0,37.2042964144319,9058,2.088888888888889,23462.330083847046,0.34259397,315483.02222222224,62.79570358556812,0.0
77.70454545454545,75.7281658171577,0.8636363636363636,0.005707787,0.0041120374,0.005707787,1499770,-30.19233887598841,-152.04545454545453,26.295454545454547,34.75211256064332,9102,2.1363636363636362,23584.07487511635,0.34681964,318277.8181818182,65.24788743935666,0.0
77.68085106382979,75.7049324394937,0.5531914893617021,0.004387376,0.003968013,0.004387376,1509882,-29.312416855897727,-148.08510638297872,26.319148936170212,36.49397400764409,9149,2.4468085106382977,23706.957370758057,0.34615132,318180.7659574468,63.506025992355895,0.0
76.79545454545455,74.84895280424881,0.8636363636363636,0.0061963354,0.004224927,0.0061963354,1519844,-29.35327702662365,-147.6818181818182,27.25,36.02959051137292,9193,2.1363636363636362,23828.984727859497,0.35243723,314554.1818181818,63.97040948862707,0.0
77.68888888888888,75.7131789919377,0.8222222222222222,0.0045329123,0.004076683,0.0045329123,1529788,-29.475202309613255,-149.93333333333334,26.31111111111111,35.68027581335041,9238,2.1777777777777776,23947.220898151398,0.33737123,318213.68888888886,64.31972418664958,0.0
76.81395348837209,74.89548080817454,1.069767441860465,0.005164326,0.0049280967,0.005164326,1539768,-28.686789228545475,-144.90697674418604,27.186046511627907,37.17016532199205,9281,1.930232558139535,24063.36819243431,0.32278365,314629.9534883721,62.82983467800795,0.0
76.46511627906976,74.56896150478892,1.2093023255813953,0.0058388165,0.0043338314,0.0058388165,1549869,-29.04993676834815,-148.32558139534885,27.53488372093023,35.36074716650541,9324,1.7906976744186047,24181.97843313217,0.32500076,313201.11627906974,64.63925283349458,0.0
77.6829268292683,75.70701694138045,1.2926829268292683,0.0057572005,0.0051526865,0.0057572005,1559811,-30.450737496092422,-158.34146341463415,26.317073170731707,32.110029711840866,9365,1.7073170731707317,24301.77209186554,0.35193345,318189.26829268294,67.88997028815915,0.0
77.67441860465117,75.69893738623814,1.1162790697674418,0.0045853984,0.003843223,0.0045853984,1569820,-29.173019875091345,-147.90697674418604,26.325581395348838,36.520005314603075,9408,1.8837209302325582,24419.166496753693,0.3343339,318154.4186046512,63.4799946853969,0.0
76.61904761904762,74.71331198590991,1.3571428571428572,0.00465602,0.0051192413,0.00465602,1579891,-28.939972314035085,-146.57142857142858,27.38095238095238,36.390401809939576,9450,1.6428571428571428,24534.74351620674,0.35773787,313831.61904761905,63.609598190060424,0.0
78.83720930232558,76.78163703580485,1.069767441860465,0.0048294533,0.004510491,0.0048294533,1589779,-32.0303871410855,-163.8139534883721,25.162790697674417,30.932549727077177,9493,1.930232558139535,24656.97673511505,0.34526238,322917.20930232556,69.06745027292285,0.0
77.88636363636364,75.89805085096702,1.0454545454545454,0.0050062267,0.005391316,0.0050062267,1599770,-29.566600475454983,-148.77272727272728,26.113636363636363,36.379796440614044,9537,1.9545454545454546,24776.04362678528,0.3397354,319022.54545454547,63.62020355938594,0.0
77.6046511627907,75.63454721284204,1.069767441860465,0.0061536357,0.004322585,0.0061536357,1609889,-29.512825442491593,-150.97674418604652,26.3953488372093,35.383147422105914,9580,1.930232558139535,24893.752440452576,0.3507566,317868.6511627907,64.61685257789408,0.0
77.61363636363636,75.6437830712597,1.0909090909090908,0.0047009788,0.0040077497,0.0047009788,1619946,-29.603176916044035,-150.8181818181818,26.386363636363637,35.28860945331884,9624,1.9090909090909092,25011.296258687973,0.33222532,317905.45454545453,64.71139054668116,0.0
76.5,74.5868022430226,1.1136363636363635,0.004911513,0.0047237244,0.004911513,1629944,-28.425706419605365,-143.79545454545453,27.522727272727273,37.44262810769041,9668,1.8863636363636365,25131.425225257874,0.31674322,313344.0,62.55737189230957,0.0
77.55813953488372,75.58748990093497,0.9534883720930233,0.0075175725,0.005061411,0.0075175725,1639867,-29.536158190408504,-149.1627906976744,26.441860465116278,35.89766733140594,9711,2.046511627906977,25249.35960125923,0.32293236,317678.1395348837,64.10233266859403,0.0
76.6046511627907,74.669719067195,1.186046511627907,0.0053615575,0.004392052,0.0053615575,1649794,-27.6954580568684,-140.7906976744186,27.441860465116278,38.74944263219493,9754,1.813953488372093,25365.494639635086,0.32034168,313772.6511627907,61.250557367805065,0.0
76.93023255813954,74.98878094579526,1.069767441860465,0.0058570993,0.0048558437,0.0058570993,1659933,-28.463741539708398,-146.30232558139534,27.093023255813954,36.629866793650926,9797,1.930232558139535,25483.50075030327,0.31504366,315106.23255813954,63.37013320634908,0.0
75.5,73.65074585791255,0.7380952380952381,0.005779264,0.004739426,0.005779264,1669808,-27.952269281239193,-140.71428571428572,28.523809523809526,37.98719680179121,9839,2.261904761904762,25602.772907972336,0.33057284,309248.0,62.0128031982088,0.0
77.4090909090909,75.4520994516986,0.7727272727272727,0.0056218887,0.004954539,0.0056218887,1679915,-28.1905415068111,-143.79545454545453,26.59090909090909,38.10473404323566,9883,2.227272727272727,25720.882657051086,0.35769817,317067.63636363635,61.89526595676433,0.0
77.97727272727273,75.98243810562225,0.9772727272727273,0.0050655454,0.0042135827,0.0050655454,1689883,-29.81204693354821,-150.95454545454547,26.022727272727273,35.506598877620654,9927,2.022727272727273,25836.5756213665,0.34150568,319394.9090909091,64.49340112237934,0.0
77.20454545454545,75.24812814067667,0.9318181818181818,0.005675537,0.004481188,0.005675537,1699893,-28.588497058956182,-145.9090909090909,26.818181818181817,37.102000856258094,9971,2.0681818181818183,25951.29270839691,0.36182636,316229.8181818182,62.897999143741885,0.0
77.43181818181819,75.45729587861761,1.0681818181818181,0.004541439,0.0050537237,0.004541439,1709916,-29.983923680681027,-150.20454545454547,26.59090909090909,35.406453859985824,10015,1.9318181818181819,26071.501308918,0.35088328,317160.7272727273,64.59354614001415,0.0
77.54545454545455,75.56492169464845,0.9772727272727273,0.006436912,0.004598094,0.006436912,1719960,-29.294863179177216,-149.6590909090909,26.477272727272727,35.78978453081444,10059,2.022727272727273,26193.38165283203,0.35441115,317626.1818181818,64.21021546918553,0.0
76.95348837209302,75.0241400626781,0.9302325581395349,0.00483703,0.004418764,0.00483703,1729789,-29.20130218306211,-150.97674418604652,27.046511627906977,34.74701755396541,10102,2.0697674418604652,26314.479647159576,0.33669817,315201.488372093,65.2529824460346,0.0
76.22727272727273,74.34800612597506,0.9318181818181818,0.006200228,0.0048408173,0.006200228,1739831,-28.25320186941947,-144.88636363636363,27.772727272727273,36.68982031184088,10146,2.0681818181818183,26432.03921699524,0.32994264,312226.9090909091,63.31017968815911,0.0
76.95652173913044,75.02923207886586,1.0869565217391304,0.005320589,0.003974987,0.005320589,1749943,-29.170829736749244,-148.17391304347825,27.043478260869566,35.8953848768986,10192,1.9130434782608696,26552.460028648376,0.32186127,315213.9130434783,64.10461512310138,0.0
77.5952380952381,75.62521828341204,1.3333333333333333,0.0050954316,0.0039889775,0.0050954316,1759825,-29.17711523000007,-148.14285714285714,26.404761904761905,36.38453574005401,10234,1.6666666666666667,26672.915546655655,0.33465743,317830.09523809527,63.615464259946,0.0
77.29545454545455,75.34653882523142,1.5909090909090908,0.004867181,0.0045093466,0.004867181,1769910,-29.303538837671905,-146.11363636363637,26.704545454545453,37.038669154220344,10278,1.4090909090909092,26792.23525094986,0.3336306,316602.1818181818,62.961330845779635,0.0
76.76744186046511,74.82290968978067,1.558139534883721,0.0052208416,0.0042163855,0.0052208416,1779893,-27.610605543166034,-140.30232558139534,27.27906976744186,39.132247703460536,10321,1.441860465116279,26907.691967964172,0.30961692,314439.4418604651,60.86775229653945,0.0
76.70454545454545,74.77998615938996,1.25,0.0055959313,0.004702134,0.0055959313,1789944,-29.133724667548446,-144.27272727272728,27.318181818181817,37.328799421784,10365,1.75,27029.512219190598,0.3194024,314181.8181818182,62.671200578216,0.0
77.2,75.25946992097032,1.4,0.005659285,0.0043110475,0.005659285,1799999,-29.269794079952113,-146.93333333333334,26.8,36.56837563139443,10410,1.6,27150.065922498703,0.31105128,316211.2,63.43162436860556,0.0
76.07142857142857,74.20311575674343,1.8333333333333333,0.004961021,0.005105291,0.004961021,1809938,-27.372794585412468,-138.21428571428572,27.928571428571427,39.488365740255745,10452,1.1666666666666667,27266.693680524826,0.32261348,311588.5714285714,60.51163425974426,0.0
77.06976744186046,75.07445334574027,1.6046511627906976,0.005853367,0.0046413057,0.005853367,1819873,-28.621688405762633,-140.86046511627907,27.023255813953487,39.1689788944538,10495,1.3953488372093024,27384.49003982544,0.31207323,315677.76744186046,60.8310211055462,0.0
77.32558139534883,75.37510070842025,1.1627906976744187,0.004743618,0.0037447957,0.004743618,1829777,-29.138663706826517,-147.69767441860466,26.674418604651162,36.39924160533924,10538,1.8372093023255813,27500.590741872787,0.33758685,316725.5813953488,63.600758394660744,0.0
76.86363636363636,74.94165351957453,0.8863636363636364,0.0060647116,0.0044305837,0.0060647116,1839986,-28.295230592627977,-144.3409090909091,27.136363636363637,37.42606115816622,10582,2.1136363636363638,27617.95836997032,0.3325039,314833.45454545453,62.57393884183377,0.0
75.93023255813954,74.05478728292357,0.9069767441860465,0.0051309997,0.0045589753,0.0051309997,1849991,-27.98032607883074,-141.69767441860466,28.093023255813954,37.83345237395143,10625,2.0930232558139537,27738.94836831093,0.3284088,311010.23255813954,62.1665476260486,0.0
77.0,75.05600105670243,1.4090909090909092,0.0057279253,0.004382796,0.0057279253,1859845,-29.48155892652899,-145.70454545454547,27.022727272727273,36.96043285272241,10669,1.5909090909090908,27857.46981549263,0.32983503,315392.0,63.03956714727758,0.0
76.61363636363636,74.71078700486001,1.2272727272727273,0.0060664047,0.0047395853,0.0060664047,1869848,-27.698697379167506,-139.29545454545453,27.386363636363637,39.45307291150747,10713,1.7727272727272727,27975.3720202446,0.33365175,313809.45454545453,60.5469270884925,0.0
76.66666666666667,74.75918374418147,0.8888888888888888,0.0060128844,0.005410944,0.0060128844,1879888,-28.421397495511787,-144.8,27.333333333333332,37.06842310584571,10758,2.111111111111111,28097.984714984894,0.34522134,314026.6666666667,62.93157689415428,0.0
76.83720930232558,74.91900148374111,0.9302325581395349,0.0056990995,0.0045251944,0.0056990995,1889893,-29.251160385858448,-147.34883720930233,27.162790697674417,36.136915372491316,10801,2.0697674418604652,28215.61064362526,0.3506548,314725.20930232556,63.86308462750868,0.0
76.8,74.86790774620016,1.0222222222222221,0.0051539107,0.004627165,0.0051539107,1899998,-28.723838713304378,-142.2,27.22222222222222,38.34445266274755,10846,1.9777777777777779,28334.423946619034,0.34932294,314572.8,61.65554733725247,0.0
77.0,75.07071509216419,0.8863636363636364,0.0053093,0.004732048,0.0053093,1909894,-28.160224989217,-142.1590909090909,27.0,38.47070287224191,10890,2.1136363636363638,28452.80956220627,0.3605638,315392.0,61.5292971277581,0.0
76.44186046511628,74.51557923680215,0.9069767441860465,0.006257819,0.005502778,0.006257819,1919969,-27.426674032055793,-142.32558139534885,27.6046511627907,38.01265562318587,10933,2.0930232558139537,28570.697382688522,0.34333873,313105.8604651163,61.98734437681412,0.0
77.33333333333333,75.3660007614947,0.7555555555555555,0.0055606575,0.003994767,0.0055606575,1929944,-28.042756152761083,-143.6,26.68888888888889,38.17528764042721,10978,2.2444444444444445,28690.493084669113,0.33057898,316757.3333333333,61.82471235957279,0.0
77.3913043478261,75.43654455021344,0.9782608695652174,0.0063702557,0.004203185,0.0063702557,1939891,-29.894021599478013,-148.1086956521739,26.608695652173914,36.28650646042049,11024,2.0217391304347827,28814.064590215683,0.3328758,316994.7826086957,63.7134935395795,0.0
76.21739130434783,74.32539381523421,0.8260869565217391,0.0045396546,0.0034827397,0.0045396546,1949834,-29.11809591457417,-144.7826086956522,27.804347826086957,36.781963854186294,11070,2.1739130434782608,28936.562480211258,0.3358365,312186.4347826087,63.218036145813706,0.0
76.0,74.13445156090228,0.8085106382978723,0.0055174045,0.0038365303,0.0055174045,1959978,-28.811564407974018,-143.68085106382978,28.0,37.054006454830464,11117,2.1914893617021276,29061.13760447502,0.32456532,311296.0,62.945993545169536,0.0
77.30434782608695,75.35531546341663,0.7391304347826086,0.005215863,0.004322102,0.005215863,1969917,-28.755312041759538,-143.34782608695653,26.695652173913043,38.14834291552576,11163,2.260869565217391,29182.6512093544,0.3146562,316638.60869565216,61.85165708447423,0.0
77.31818181818181,75.36814673266355,1.0454545454545454,0.0053525106,0.0050484566,0.0053525106,1979778,-29.138401062392916,-146.52272727272728,26.681818181818183,36.92507099819391,11207,1.9545454545454546,29301.672236442566,0.31413418,316695.2727272727,63.0749290018061,0.0
77.1086956521739,75.14219521168536,1.0869565217391304,0.005251839,0.004712636,0.005251839,1989998,-28.297163326104993,-140.8695652173913,26.934782608695652,39.15838313119436,11253,1.9130434782608696,29423.33187699318,0.29656413,315837.2173913043,60.84161686880564,0.0
77.02325581395348,75.05980116999967,1.1162790697674418,0.0052508237,0.004362904,0.0052508237,1999793,-29.47052791290181,-148.32558139534885,27.023255813953487,35.914392012239276,11296,1.8837209302325582,29542.39887404442,0.3145366,315487.25581395347,64.08560798776074,0.0
75.43181818181819,73.57473206504547,1.2727272727272727,0.005586345,0.0036111174,0.005586345,2009774,-27.977105776452206,-141.61363636363637,28.613636363636363,37.54073426846342,11340,1.7272727272727273,29660.76873445511,0.3189696,308968.7272727273,62.45926573153657,0.0
77.1590909090909,75.20460350418867,1.2272727272727273,0.005417917,0.004059746,0.005417917,2019780,-28.86405724488119,-147.0681818181818,26.863636363636363,36.57374686792821,11384,1.7727272727272727,29780.965007305145,0.32638732,316043.63636363635,63.42625313207179,0.0
76.57777777777778,74.6613226816204,1.3777777777777778,0.006026407,0.0046383445,0.006026407,2029982,-28.96225922104056,-145.26666666666668,27.444444444444443,36.815217515926115,11429,1.6222222222222222,29896.695461511612,0.32457617,313662.5777777778,63.184782484073864,0.0
77.29545454545455,75.34552690084715,1.0227272727272727,0.005450113,0.0039624465,0.005450113,2039901,-28.93083506675166,-145.77272727272728,26.704545454545453,37.25378944020843,11473,1.9772727272727273,30018.32617378235,0.32472974,316602.1818181818,62.74621055979159,0.0
76.43181818181819,74.53807803021283,0.9772727272727273,0.005461251,0.0044452334,0.005461251,2049896,-28.588774790822722,-143.04545454545453,27.568181818181817,37.75263155778388,11517,2.022727272727273,30140.520250082016,0.32348216,313064.7272727273,62.24736844221611,0.0
77.06521739130434,75.13218518063898,0.9565217391304348,0.0054415516,0.0047294493,0.0054415516,2059995,-29.267648534883747,-146.41304347826087,26.934782608695652,36.706387547233724,11563,2.0434782608695654,30262.522481918335,0.32924664,315659.1304347826,63.293612452766254,0.0
75.51162790697674,73.63141782720221,1.0465116279069768,0.0055647083,0.004497978,0.0055647083,2069914,-27.684618850799154,-141.69767441860466,28.558139534883722,37.50059468335808,11606,1.9534883720930232,30380.91897368431,0.3425142,309295.62790697673,62.499405316641905,0.0
77.04444444444445,75.09846593815811,1.0888888888888888,0.005973342,0.0048220693,0.005973342,2079869,-29.663813552865676,-148.0,26.977777777777778,35.97098865272073,11651,1.9111111111111112,30502.67003417015,0.33741653,315574.0444444445,64.02901134727925,0.0
77.04545454545455,75.09807273657222,0.8409090909090909,0.006249386,0.0041382164,0.006249386,2089840,-28.8524852269174,-146.38636363636363,26.977272727272727,36.75865244393671,11695,2.159090909090909,30621.553711652756,0.3316032,315578.1818181818,63.24134755606331,0.0
76.31818181818181,74.41805272028358,0.9772727272727273,0.0052453675,0.0044999206,0.0052453675,2099906,-27.789138015957487,-142.0909090909091,27.704545454545453,38.01895331094483,11739,2.022727272727273,30739.636838912964,0.34229183,312599.2727272727,61.98104668905517,0.0
76.37209302325581,74.4812971712323,1.0232558139534884,0.0046956358,0.004619303,0.0046956358,2109856,-28.29358884402325,-141.7674418604651,27.627906976744185,38.21007365412562,11782,1.9767441860465116,30858.300982236862,0.34035736,312820.0930232558,61.789926345874385,0.0
76.18181818181819,74.30464783476656,1.0,0.006739616,0.0046865856,0.006739616,2119866,-27.960381089715597,-140.86363636363637,27.818181818181817,38.398945709459774,11826,2.0,30975.62152647972,0.31856495,312040.7272727273,61.601054290540226,0.0
76.52272727272727,74.62547011575802,1.6818181818181819,0.005498218,0.004655083,0.005498218,2129995,-27.802498641739977,-139.29545454545453,27.477272727272727,39.43863531352018,11870,1.3181818181818181,31091.43684244156,0.33044967,313437.0909090909,60.56136468647983,0.0
76.37209302325581,74.45377412330994,1.5348837209302326,0.0051817615,0.0055527776,0.0051817615,2139965,-28.154646107006005,-140.65116279069767,27.674418604651162,38.69965005682392,11913,1.4651162790697674,31211.061178207397,0.3206737,312820.0930232558,61.300349943176066,0.0
77.62790697674419,75.65710265085438,1.4883720930232558,0.0052459347,0.0044557964,0.0052459347,2149869,-29.388359749511576,-147.5581395348837,26.372093023255815,36.714650388501624,11956,1.5116279069767442,31326.67914557457,0.32730377,317963.9069767442,63.28534961149836,0.0
76.25581395348837,74.37319433511234,1.1162790697674418,0.00746882,0.005692819,0.00746882,2159932,-27.574216909231588,-140.02325581395348,27.74418604651163,38.8421522204688,11999,1.8837209302325582,31444.21459197998,0.34105483,312343.81395348837,61.157847779531195,0.0
76.27906976744185,74.38187470612357,1.7674418604651163,0.0057418537,0.004252221,0.0057418537,2169884,-28.115180469044248,-140.51162790697674,27.74418604651163,38.689811719220174,12042,1.2325581395348837,31563.722816467285,0.31766978,312439.06976744183,61.31018828077985,0.0
77.62790697674419,75.62618797755945,1.4883720930232558,0.0050173043,0.004753971,0.0050173043,2179828,-28.31640872750363,-143.1627906976744,26.41860465116279,38.62133475244918,12085,1.5116279069767442,31681.52063369751,0.33597416,317963.9069767442,61.37866524755083,0.0
