meankl,entropy,surrgain,EpisodesSoFar,TimestepsSoFar,TimeElapsed,MtR,entloss,optimgain,Fce,AttC,AttNC,TtR
0.0039919904,0.30252483,0.00089756196,17997,4379993,21444.07255744934,139.3702637867995,0.0,0.00089756196,0.9761000000000004,0.0,10.0,2440.25
0.002623234,0.291843,0.00066403626,18037,4389993,21488.109057188034,140.44529846630365,0.0,0.00066403626,0.9823999999999999,0.0,10.0,2456.0
0.0053043705,0.272137,0.00075990614,18077,4399993,21532.21213555336,140.18686525302834,0.0,0.00075990614,0.9805000000000004,0.0,10.0,2451.25
0.004149111,0.26082298,0.0009200952,18117,4409993,21576.073860883713,141.5013067842919,0.0,0.0009200952,0.9905999999999999,0.0,10.0,2476.5
0.0069752247,0.205124,0.001287313,18157,4419993,21620.05490922928,141.63324739965827,0.0,0.001287313,0.9914000000000002,0.0,10.0,2478.5
0.003022594,0.21531668,0.0004328212,18197,4429993,21663.336408138275,141.94648219641726,0.0,0.0004328212,0.9939999999999998,0.0,10.0,2485.0
0.0059405495,0.22251855,0.0007751284,18237,4439993,21707.211022138596,142.24698215727776,0.0,0.0007751284,0.9959999999999999,0.0,10.0,2490.0
0.005389413,0.27998352,0.00088280824,18277,4449993,21751.18681383133,140.495584766,0.0,0.00088280824,0.9839999999999998,0.0,10.0,2460.0
0.0042259935,0.32583255,0.0010249054,18318,4459996,21795.312300920486,131.76471781240994,0.0,0.0010249054,0.9319349593495937,0.24390243902439024,9.75609756097561,2309.756097560976
0.0041917115,0.36714,0.00081338326,18358,4469751,21838.933346033096,131.77200531789967,0.0,0.00081338326,0.9279,0.25,9.75,2307.5
0.005427595,0.34772086,0.0009852018,18398,4479751,21883.15101337433,137.05183991870226,0.0,0.0009852018,0.9591000000000001,0.0,10.0,2397.75
0.0032168813,0.36548895,0.00065673597,18438,4489751,21928.704742908478,139.5865766968156,0.0,0.00065673597,0.9768000000000001,0.0,10.0,2442.0
0.0053350334,0.40819392,0.0008752049,18478,4499751,21971.661901712418,138.98000671613303,0.0,0.0008752049,0.9732000000000003,0.0,10.0,2433.0
0.0029411942,0.4406347,0.00063869986,18518,4509751,22014.990763664246,139.46001436381496,0.0,0.00063869986,0.9764999999999999,0.0,10.0,2441.25
0.003747869,0.46966335,0.0005551619,18559,4519754,22058.162616491318,135.99285277780803,0.0,0.0005551619,0.958959349593496,0.24390243902439024,9.75609756097561,2377.317073170732
0.0040628924,0.42413038,0.00059751543,18599,4529754,22101.372530937195,138.3877469636626,0.0,0.00059751543,0.9685,0.0,10.0,2421.25
0.0064335335,0.3583182,0.0009755882,18639,4539754,22144.797931432724,139.35532255935385,0.0,0.0009755882,0.9749999999999999,0.025,9.975,2437.5
0.0057832147,0.42233202,0.0009083104,18679,4549754,22191.162622213364,140.05403096348496,0.0,0.0009083104,0.9797,0.0,10.0,2449.25
0.0037032668,0.46175268,0.00073120237,18719,4559754,22236.805015802383,138.0264802342691,0.0,0.00073120237,0.9664999999999997,0.0,10.0,2416.25
0.00345091,0.48178157,0.0008292095,18760,4569767,22280.673847913742,135.4205839579837,0.0,0.0008292095,0.9548217636022515,0.24390243902439024,9.75609756097561,2369.268292682927
0.004988333,0.5125737,0.000602427,18800,4579767,22324.37633085251,138.3271468238526,0.0,0.000602427,0.9686999999999999,0.0,10.0,2421.75
0.0049073016,0.51767707,0.00073423446,18841,4589774,22368.50290441513,130.54674326219512,0.0,0.00073423446,0.9161672473867595,0.24390243902439024,9.75609756097561,2281.951219512195
0.0051013427,0.4903279,0.00085608236,18881,4599774,22414.581463575363,136.12708904422615,0.0,0.00085608236,0.9522999999999998,0.0,10.0,2380.75
0.0062836614,0.47856867,0.001239709,18922,4609787,22458.59933233261,134.7398985667365,0.0,0.001239709,0.9498686679174482,0.24390243902439024,9.75609756097561,2352.439024390244
0.006684562,0.42218298,0.0009699373,18962,4619787,22501.951194286346,139.78917158925336,0.0,0.0009699373,0.9781000000000004,0.0,10.0,2445.25
0.0071515706,0.38064492,0.0006822975,19003,4629790,22545.147550344467,138.33022615879042,0.0,0.0006822975,0.9837723577235772,0.24390243902439024,9.75609756097561,2419.268292682927
0.0024082228,0.38248926,0.0005447788,19043,4639790,22588.014640569687,142.17772628248326,0.0,0.0005447788,0.9949000000000001,0.0,10.0,2487.25
0.0022599471,0.3887665,0.00048623697,19083,4649790,22630.39563393593,142.11805439426507,0.0,0.00048623697,0.9947999999999999,0.0,10.0,2487.0
0.0045930296,0.42327657,0.00069059385,19123,4659790,22672.923324108124,142.34060121495924,0.0,0.00069059385,0.9960000000000001,0.0,10.0,2490.0
0.005850783,0.48380303,0.00094119116,19163,4669790,22715.882722616196,141.6104797497793,0.0,0.00094119116,0.9912999999999996,0.0,10.0,2478.25
