entropy,EpisodesSoFar,surrgain,Fce,TimeElapsed,AttC,MtR,meankl,TtR,entloss,AttNC,optimgain,TimestepsSoFar
7.4936624,14632,1.373291e-09,0.18070190274841438,27967.391231298447,6.837209302325581,23.251386662328272,0.008933204,401.6279069767442,0.0,3.1627906976744184,1.373291e-09,3549894
7.4936624,14674,1.373291e-09,0.16656815256815255,28038.215735912323,6.642857142857143,23.039101708104983,0.008933204,394.04761904761904,0.0,3.357142857142857,1.373291e-09,3559942
7.591306,14716,3.0517577e-09,0.1517142857142857,28111.49499821663,7.023809523809524,22.13108423123639,0.008933204,379.2857142857143,0.0,2.9761904761904763,3.0517577e-09,3569956
7.6035132,14758,-3.2043457e-09,0.15431993403421973,28186.22768688202,6.904761904761905,21.481990417831295,0.0001475811,372.85714285714283,0.0,3.0952380952380953,-3.2043457e-09,3579988
7.7011333,14799,-7.019043e-09,0.1653447593935399,28258.85182094574,6.439024390243903,23.581414270700627,0.008933196,406.3414634146341,0.0,3.5609756097560976,-7.019043e-09,3589780
7.7011333,14841,-7.019043e-09,0.17163025210084032,28328.319101810455,6.523809523809524,24.351763339335168,0.008933196,419.2857142857143,0.0,3.4761904761904763,-7.019043e-09,3599808
7.7011333,14883,-7.019043e-09,0.16534544667964526,28398.343788146973,6.880952380952381,23.29665166277477,0.008933196,404.76190476190476,0.0,3.119047619047619,-7.019043e-09,3609898
7.798697,14924,-7.781982e-09,0.1706341463414634,28470.49226665497,6.536585365853658,24.43618692456235,0.008933204,426.5853658536585,0.0,3.4634146341463414,-7.781982e-09,3619911
7.7864957,14965,1.2359619e-08,0.1752195121951219,28546.961730003357,5.926829268292683,24.91209571403557,0.00015002489,429.2682926829268,0.0,4.073170731707317,1.2359619e-08,3629936
7.7864957,15007,1.2359619e-08,0.15754978354978352,28617.21341919899,7.238095238095238,22.448174170780764,0.00015002489,388.8095238095238,0.0,2.761904761904762,1.2359619e-08,3639777
7.6889315,15051,1.1444092e-08,0.1768613661363641,28689.763206243515,6.5227272727272725,23.61401752012307,0.010175198,412.95454545454544,0.0,3.477272727272727,1.1444092e-08,3649901
7.6889315,15092,1.1444092e-08,0.16096534824060957,28760.391719579697,6.682926829268292,22.759792130945442,0.010175198,394.6341463414634,0.0,3.317073170731707,1.1444092e-08,3659765
7.6889315,15135,1.1444092e-08,0.16667868214904644,28832.406706094742,7.093023255813954,22.916284309737257,0.010175198,396.27906976744185,0.0,2.9069767441860463,1.1444092e-08,3669908
7.6889315,15178,1.1444092e-08,0.16670244484197974,28902.15249657631,6.3023255813953485,23.594107784448926,0.010175198,410.4651162790698,0.0,3.697674418604651,1.1444092e-08,3679965
7.6889315,15218,1.1444092e-08,0.15641267605633805,28971.197884321213,7.3,22.070063998556627,0.010175198,387.25,0.0,2.7,1.1444092e-08,3689786
7.6889315,15258,1.1444092e-08,0.17719999999999997,29041.645421504974,6.15,25.36625448819992,0.010175198,443.0,0.0,3.85,1.1444092e-08,3699786
7.6889315,15298,1.1444092e-08,0.1704,29112.582883358,6.8,24.55749982673645,0.010175198,426.0,0.0,3.2,1.1444092e-08,3709786
7.6889315,15338,1.1444092e-08,0.16330000000000003,29182.320720911026,6.875,23.46339962032315,0.010175198,408.25,0.0,3.125,1.1444092e-08,3719786
7.6889315,15379,1.1444092e-08,0.1732830746489283,29251.41097354889,6.780487804878049,24.639051703199375,0.010175198,430.0,0.0,3.2195121951219514,1.1444092e-08,3729819
7.591306,15422,-3.0517577e-10,0.16314016965779907,29324.53195953369,6.488372093023256,22.650605325744912,0.010174751,387.2093023255814,0.0,3.511627906976744,-3.0517577e-10,3739888
7.591306,15464,-3.0517577e-10,0.15763125763125765,29394.326650857925,6.857142857142857,21.975216188564495,0.010174751,383.57142857142856,0.0,3.142857142857143,-3.0517577e-10,3749968
7.591306,15505,-3.0517577e-10,0.17639024390243904,29463.97358107567,6.0,25.518669553652032,0.010174751,440.9756097560976,0.0,4.0,-3.0517577e-10,3759975
7.4936624,15545,-2.1362305e-09,0.16760370370370373,29535.63661146164,6.325,23.80080982615784,0.010174751,410.75,0.0,3.675,-2.1362305e-09,3769752
7.5424814,15585,2.4414062e-09,0.16979999999999995,29610.15574669838,6.325,24.600531706511795,0.0023053885,424.5,0.0,3.675,2.4414062e-09,3779752
7.5424814,15626,2.4414062e-09,0.17629268292682923,29681.249841928482,6.195121951219512,25.502632901467635,0.0023053885,440.7317073170732,0.0,3.8048780487804876,2.4414062e-09,3789759
7.5424814,15668,2.4414062e-09,0.1775349635349635,29750.600071191788,6.285714285714286,24.689548236557805,0.0023053885,429.5238095238095,0.0,3.7142857142857144,2.4414062e-09,3799811
7.5302763,15710,1.2512207e-08,0.17242606516290726,29826.242705345154,6.571428571428571,24.218503144891688,0.00015002489,422.3809523809524,0.0,3.4285714285714284,1.2512207e-08,3809837
7.5302763,15750,1.2512207e-08,0.15969999999999995,29896.54432630539,6.825,23.112843801012566,0.00015002489,399.25,0.0,3.175,1.2512207e-08,3819837
7.5302763,15790,1.2512207e-08,0.1676,29967.148381233215,6.4,24.059195202201302,0.00015002489,419.0,0.0,3.6,1.2512207e-08,3829837
7.627921,15831,-3.0517577e-09,0.16975609756097565,30039.140897750854,6.439024390243903,24.479742630323322,0.008933204,424.390243902439,0.0,3.5609756097560976,-3.0517577e-09,3839846
7.627921,15873,-3.0517577e-09,0.15995589444569036,30108.085923194885,7.285714285714286,22.743069337651054,0.008933204,392.6190476190476,0.0,2.7142857142857144,-3.0517577e-09,3849908
7.627921,15913,-3.0517577e-09,0.16570000000000001,30178.492777585983,6.175,23.905961563004034,0.008933204,414.25,0.0,3.825,-3.0517577e-09,3859908
7.627921,15954,-3.0517577e-09,0.16680266075388026,30247.68985056877,6.439024390243903,23.664165064679715,0.008933204,411.7073170731707,0.0,3.5609756097560976,-3.0517577e-09,3869919
7.725545,15998,-1.03759765e-08,0.15866507177033493,30320.668088197708,7.25,21.38516335645263,0.008933196,369.77272727272725,0.0,2.75,-1.03759765e-08,3879981
7.82311,16040,-7.629395e-09,0.1789264069264069,30391.076614141464,6.166666666666667,25.15987989607136,0.008933196,430.4761904761905,0.0,3.8333333333333335,-7.629395e-09,3889997
7.847503,16081,-5.9509278e-09,0.18547600314712825,30464.81968808174,5.7073170731707314,26.385445865000737,0.00058567524,460.2439024390244,0.0,4.2926829268292686,-5.9509278e-09,3899785
7.847503,16121,-5.9509278e-09,0.16749999999999998,30532.761956214905,6.325,24.10693048139716,0.00058567524,418.75,0.0,3.675,-5.9509278e-09,3909785
7.847503,16164,-5.9509278e-09,0.15993505923650728,30601.27384662628,6.953488372093023,22.647521643460895,0.00058567524,394.6511627906977,0.0,3.046511627906977,-5.9509278e-09,3919862
7.944985,16206,-6.561279e-09,0.16632458697764818,30671.196985006332,6.380952380952381,23.9389617314048,0.008933196,411.9047619047619,0.0,3.619047619047619,-6.561279e-09,3929928
7.944985,16247,-6.561279e-09,0.16995385629531973,30740.503804445267,6.390243902439025,23.890971217204534,0.008933196,419.2682926829268,0.0,3.6097560975609757,-6.561279e-09,3939965
7.944985,16287,-6.561279e-09,0.1676,30809.31948542595,6.8,24.410158603402728,0.008933196,419.0,0.0,3.2,-6.561279e-09,3949965
7.944985,16329,-6.561279e-09,0.18426777087646648,30877.28922867775,6.333333333333333,25.11454138267312,0.008933196,431.6666666666667,0.0,3.6666666666666665,-6.561279e-09,3959991
7.944985,16369,-6.561279e-09,0.1733,30946.842291116714,6.325,24.941221867749793,0.008933196,433.25,0.0,3.675,-6.561279e-09,3969991
7.9693913,16409,2.1362305e-09,0.16642307692307695,31018.330250501633,6.625,23.854932337047522,0.00058567524,412.5,0.0,3.375,2.1362305e-09,3979806
7.871915,16450,1.03759765e-08,0.1620271002710027,31088.673275709152,7.195121951219512,23.184499066606687,0.010174781,398.5365853658537,0.0,2.8048780487804876,1.03759765e-08,3989815
7.871915,16490,1.03759765e-08,0.1662,31156.235566854477,6.675,23.964593432688517,0.010174781,415.5,0.0,3.325,1.03759765e-08,3999815
7.871915,16533,1.03759765e-08,0.1730700394396845,31225.51785326004,6.651162790697675,23.311268147516955,0.010174781,403.25581395348837,0.0,3.3488372093023258,1.03759765e-08,4009848
7.871915,16574,1.03759765e-08,0.16042276422764226,31293.774327993393,6.902439024390244,22.667999058825476,0.010174781,393.4146341463415,0.0,3.097560975609756,1.03759765e-08,4019863
7.871915,16615,1.03759765e-08,0.1747317073170732,31361.540026903152,6.585365853658536,24.99687369638565,0.010174781,432.4390243902439,0.0,3.4146341463414633,1.03759765e-08,4029888
7.7742887,16655,1.4801025e-08,0.16059999999999997,31430.666178941727,6.8,22.989275845092944,0.010174871,401.5,0.0,3.2,1.4801025e-08,4039888
7.7742887,16698,1.4801025e-08,0.17017940199335546,31496.51107764244,6.093023255813954,23.6995955002832,0.010174871,410.2325581395349,0.0,3.9069767441860463,1.4801025e-08,4049947
7.7742887,16738,1.4801025e-08,0.16069999999999995,31562.831813097,7.075,22.82652996992339,0.010174871,401.75,0.0,2.925,1.4801025e-08,4059947
7.7742887,16779,1.4801025e-08,0.1628363208933294,31628.443522691727,7.2439024390243905,23.063397151699952,0.010174871,404.1463414634146,0.0,2.7560975609756095,1.4801025e-08,4069787
7.871915,16820,-3.5095216e-09,0.17502439024390243,31697.095956087112,6.219512195121951,24.331636130556685,0.008933204,413.6585365853659,0.0,3.7804878048780486,-3.5095216e-09,4079792
7.871915,16860,-3.5095216e-09,0.1685,31763.01868367195,6.625,24.451816870153117,0.008933204,421.25,0.0,3.375,-3.5095216e-09,4089792
7.8841176,16902,-9.155273e-10,0.1680952380952381,31834.727794885635,6.238095238095238,23.905856986619245,0.0001475215,418.0952380952381,0.0,3.761904761904762,-9.155273e-10,4099836
7.8841176,16942,-9.155273e-10,0.165,31900.186454057693,7.025,23.433610844172602,0.0001475215,412.5,0.0,2.975,-9.155273e-10,4109836
7.8841176,16985,-9.155273e-10,0.16303151112453435,31966.20073223114,6.511627906976744,23.23103939479508,0.0001475215,398.6046511627907,0.0,3.488372093023256,-9.155273e-10,4119913
7.7864957,17026,1.2207031e-08,0.16515727502102615,32033.28561592102,6.682926829268292,23.156410143991845,0.010174863,407.3170731707317,0.0,3.317073170731707,1.2207031e-08,4129942
7.7864957,17068,1.2207031e-08,0.16282101806239738,32098.497400283813,6.571428571428571,23.498458159841928,0.010174863,405.23809523809524,0.0,3.4285714285714284,1.2207031e-08,4139982
7.8841176,17108,-5.493164e-09,0.17205185185185184,32165.38686990738,6.3,24.655316712105268,0.008933416,426.0,0.0,3.7,-5.493164e-09,4149759
7.884275,17148,-4.272461e-09,0.17409999999999998,32240.541500091553,6.25,25.11586519725116,0.0,435.25,0.0,3.75,-4.272461e-09,4159759
7.884275,17191,-4.272461e-09,0.16534326291679716,32306.853430747986,6.8604651162790695,22.95096800564281,0.0,396.04651162790697,0.0,3.13953488372093,-4.272461e-09,4169906
7.835296,17233,8.697509e-09,0.17326817042606515,32376.563208580017,6.404761904761905,24.091777377293788,0.0024602413,415.7142857142857,0.0,3.5952380952380953,8.697509e-09,4179930
7.835296,17273,8.697509e-09,0.16160000000000002,32441.496751070023,7.1,23.005188439197802,0.0024602413,404.0,0.0,2.9,8.697509e-09,4189930
7.8291326,17313,1.083374e-08,0.1798,32511.99975347519,5.85,26.2115904338564,3.7431717e-05,449.5,0.0,4.15,1.083374e-08,4199930
7.8291326,17355,1.083374e-08,0.16121325051759836,32577.325604200363,6.690476190476191,23.072268069258858,3.7431717e-05,398.3333333333333,0.0,3.3095238095238093,1.083374e-08,4209966
7.8291326,17395,1.083374e-08,0.16100000000000006,32642.87521290779,7.2,22.90108974405,3.7431717e-05,402.5,0.0,2.8,1.083374e-08,4219966
7.8291326,17436,1.083374e-08,0.17095763799743266,32707.762267112732,6.609756097560975,24.102631688143116,3.7431717e-05,421.4634146341463,0.0,3.3902439024390243,1.083374e-08,4229985
7.8291326,17476,1.083374e-08,0.1585,32772.781294345856,6.9,22.591758510010948,3.7431717e-05,396.25,0.0,3.1,1.083374e-08,4239985
7.8047204,17516,1.4648437e-08,0.1625756756756757,32843.3654050827,6.85,23.38036996656094,0.00060498714,405.0,0.0,3.15,1.4648437e-08,4249772
7.8047204,17559,1.4648437e-08,0.16689700996677745,32909.837898254395,6.72093023255814,22.814701533817328,0.00060498714,393.0232558139535,0.0,3.2790697674418605,1.4648437e-08,4259795
7.8047204,17600,1.4648437e-08,0.16797831978319783,32974.36491179466,7.121951219512195,23.682771216208664,0.00060498714,413.4146341463415,0.0,2.8780487804878048,1.4648437e-08,4269804
7.8047204,17640,1.4648437e-08,0.16449999999999998,33038.72781944275,6.625,23.955007469174056,0.00060498714,411.25,0.0,3.375,1.4648437e-08,4279804
7.8047204,17682,1.4648437e-08,0.16549948464234177,33103.03686714172,6.976190476190476,22.8537960881379,0.00060498714,394.5238095238095,0.0,3.0238095238095237,1.4648437e-08,4289844
7.8047204,17722,1.4648437e-08,0.16610000000000005,33168.67254900932,6.375,24.074176842601858,0.00060498714,415.25,0.0,3.625,1.4648437e-08,4299844
7.7559,17763,1.953125e-08,0.17814897824653925,33237.01088452339,6.317073170731708,25.574791165057054,0.0024602413,439.7560975609756,0.0,3.682926829268293,1.953125e-08,4309881
7.7559,17804,1.953125e-08,0.15808895265423245,33302.21981596947,7.048780487804878,22.44811957640622,0.0024602413,388.5365853658537,0.0,2.951219512195122,1.953125e-08,4319898
7.7559,17847,1.953125e-08,0.16085966319166,33368.68164753914,7.116279069767442,22.394296758261746,0.0024602413,387.2093023255814,0.0,2.883720930232558,1.953125e-08,4329937
7.7559,17889,1.953125e-08,0.17389771037763904,33432.847584962845,6.666666666666667,24.40743835997033,0.0024602413,420.4761904761905,0.0,3.3333333333333335,1.953125e-08,4339778
7.7559,17930,1.953125e-08,0.17380231065468552,33496.06845784187,6.878048780487805,24.679529316386393,0.0024602413,427.0731707317073,0.0,3.1219512195121952,1.953125e-08,4349835
7.7559,17970,1.953125e-08,0.16411111111111112,33560.68073630333,6.35,23.817448358915605,0.0024602413,409.5,0.0,3.65,1.953125e-08,4359810
7.6583385,18011,1.3122558e-08,0.16129080675422136,33626.27981257439,6.804878048780488,22.82593000671711,0.010174863,399.2682926829268,0.0,3.1951219512195124,1.3122558e-08,4369849
7.5608664,18055,8.773804e-09,0.15893420693420698,33692.66492319107,7.181818181818182,21.46279816972655,0.010174781,371.1363636363636,0.0,2.8181818181818183,8.773804e-09,4379917
7.6583385,18095,-4.577637e-09,0.1702127167630058,33757.81499361992,6.5,24.353680056452507,0.008933204,422.75,0.0,3.5,-4.577637e-09,4389840
7.755901,18136,-4.577637e-09,0.16775234521575993,33825.02475857735,6.512195121951219,23.792223658877695,0.008933204,410.4878048780488,0.0,3.4878048780487805,-4.577637e-09,4399853
7.755901,18178,-4.577637e-09,0.1620544217687075,33889.98635792732,6.666666666666667,23.329851539803308,0.008933204,399.2857142857143,0.0,3.3333333333333335,-4.577637e-09,4409903
7.8535256,18218,-4.3487547e-09,0.16300000000000003,33956.83985567093,6.825,23.83159692615311,0.008933196,407.5,0.0,3.175,-4.3487547e-09,4419903
7.8535256,18262,-4.3487547e-09,0.1662474258090022,34019.895669698715,7.136363636363637,21.70068215694832,0.008933196,384.09090909090907,0.0,2.8636363636363638,-4.3487547e-09,4429760
7.8535256,18305,-4.3487547e-09,0.14748962395878473,34084.015023469925,7.116279069767442,20.93075941939301,0.008933196,359.30232558139534,0.0,2.883720930232558,-4.3487547e-09,4439809
7.853391,18345,7.629395e-09,0.171,34156.89207530022,6.475,24.457055976623586,5.9604645e-08,427.5,0.0,3.525,7.629395e-09,4449809
7.853391,18387,6.1035155e-09,0.16278824721377916,34228.40041971207,6.428571428571429,23.17790304606655,5.9604645e-08,402.85714285714283,0.0,3.5714285714285716,6.1035155e-09,4459863
7.853391,18428,6.1035155e-09,0.17326829268292684,34289.49542450905,6.2682926829268295,24.70975414980595,5.9604645e-08,433.1707317073171,0.0,3.731707317073171,6.1035155e-09,4469876
7.9511695,18470,-9.9945066e-09,0.1711399904443383,34354.13649916649,6.619047619047619,23.85689014173261,0.00893351,418.8095238095238,0.0,3.380952380952381,-9.9945066e-09,4479912
7.9511695,18511,-9.9945066e-09,0.17544610542879618,34414.98825597763,6.2439024390243905,24.988741661240255,0.00893351,430.0,0.0,3.7560975609756095,-9.9945066e-09,4489943
7.9511695,18552,-9.9945066e-09,0.16692682926829266,34477.69213891029,6.682926829268292,23.84597313659554,0.00893351,417.3170731707317,0.0,3.317073170731707,-9.9945066e-09,4499958
7.975579,18592,2.746582e-09,0.17510000000000003,34543.351158857346,6.275,25.14435754893319,0.00058573484,437.75,0.0,3.725,2.746582e-09,4509958
7.975579,18632,2.746582e-09,0.1826,34605.08382463455,5.475,26.315539418114536,0.00058573484,456.5,0.0,4.525,2.746582e-09,4519958
7.975579,18672,2.746582e-09,0.16540000000000005,34667.911383867264,6.325,23.8683112365251,0.00058573484,413.5,0.0,3.675,2.746582e-09,4529958
7.975579,18712,2.746582e-09,0.1762,34730.244245529175,6.225,25.620427457700067,0.00058573484,440.5,0.0,3.775,2.746582e-09,4539958
7.975579,18752,2.746582e-09,0.16509999999999997,34793.00337958336,6.9,23.950765292705633,0.00058573484,412.75,0.0,3.1,2.746582e-09,4549958
7.975579,18793,2.746582e-09,0.1605321507760532,34855.66089749336,6.609756097560975,22.669791264233833,0.00058573484,390.7317073170732,0.0,3.3902439024390243,2.746582e-09,4559969
7.975579,18835,2.746582e-09,0.17907936507936506,34920.1819524765,6.404761904761905,24.7333699752741,0.00058573484,428.0952380952381,0.0,3.5952380952380953,2.746582e-09,4569989
7.975579,18875,2.746582e-09,0.16463061224489792,34983.68930387497,6.675,23.74963935488964,0.00058573484,408.5,0.0,3.325,2.746582e-09,4579788
7.975579,18916,2.746582e-09,0.16176757532281208,35046.78671646118,6.634146341463414,22.949237993443138,0.00058573484,394.390243902439,0.0,3.3658536585365852,2.746582e-09,4589805
7.975579,18959,2.746582e-09,0.179324244854317,35109.034573078156,6.674418604651163,25.227603522552194,0.00058573484,435.5813953488372,0.0,3.3255813953488373,2.746582e-09,4599942
7.9511695,19001,1.1749267e-08,0.15494838494838498,35175.133241415024,6.857142857142857,21.75117086243702,0.00060498714,378.3333333333333,0.0,3.142857142857143,1.1749267e-08,4609992
7.94812,19041,1.2207031e-08,0.16712222222222223,35243.3250336647,6.975,23.91241680460641,9.298325e-06,413.25,0.0,3.025,1.2207031e-08,4619787
7.94812,19081,1.2207031e-08,0.1699,35305.87569618225,6.825,24.328841820811437,9.298325e-06,424.75,0.0,3.175,1.2207031e-08,4629787
7.94812,19124,1.2207031e-08,0.18671096345514954,35366.76571416855,6.232558139534884,25.45732055178954,9.298325e-06,442.5581395348837,0.0,3.7674418604651163,1.2207031e-08,4639820
7.94812,19166,1.2207031e-08,0.15657142857142853,35427.869277238846,6.714285714285714,22.512206310987057,9.298325e-06,391.42857142857144,0.0,3.2857142857142856,1.2207031e-08,4649840
7.94812,19208,1.2207031e-08,0.16587298377389384,35487.26141023636,7.023809523809524,23.555885348835876,9.298325e-06,403.3333333333333,0.0,2.9761904761904763,1.2207031e-08,4659998
7.94812,19249,1.2207031e-08,0.1743739837398374,35546.679025411606,6.536585365853658,23.953146402304522,9.298325e-06,416.3414634146341,0.0,3.4634146341463414,1.2207031e-08,4669766
8.045748,19290,-3.8146974e-09,0.19284552845528452,35609.164278268814,5.341463414634147,27.578933436100876,0.008933204,478.2926829268293,0.0,4.658536585365853,-3.8146974e-09,4679781
7.94812,19330,9.765625e-09,0.1628,35670.0171251297,6.225,23.30776123739476,0.010174781,407.0,0.0,3.775,9.765625e-09,4689781
7.94812,19370,9.765625e-09,0.1629,35730.40455889702,6.425,23.560562397161195,0.010174781,407.25,0.0,3.575,9.765625e-09,4699781
7.94812,19411,9.765625e-09,0.1726563192904656,35790.67019701004,6.7073170731707314,24.852701896006508,0.010174781,426.3414634146341,0.0,3.292682926829268,9.765625e-09,4709792
7.94812,19452,9.765625e-09,0.16634146341463413,35850.10414528847,6.853658536585366,23.30129405191343,0.010174781,411.4634146341463,0.0,3.1463414634146343,9.765625e-09,4719817
7.996941,19494,-9.918213e-09,0.1722222222222222,35909.78865170479,6.238095238095238,24.448753098964392,0.0023053025,423.0952380952381,0.0,3.761904761904762,-9.918213e-09,4729839
7.996941,19535,-9.918213e-09,0.17502439024390246,35969.39092350006,6.7560975609756095,24.531571533473688,0.0023053025,425.609756097561,0.0,3.2439024390243905,-9.918213e-09,4739844
7.9970727,19576,-1.1749267e-08,0.17180487804878053,36033.89890432358,6.560975609756097,24.909390965920057,5.9604645e-08,429.5121951219512,0.0,3.4390243902439024,-1.1749267e-08,4749857
7.899375,19618,1.525879e-08,0.16204985258643795,36095.22854781151,6.714285714285714,22.691676998189234,0.010174863,397.14285714285717,0.0,3.2857142857142856,1.525879e-08,4759911
7.899375,19658,1.525879e-08,0.1732,36152.13874387741,6.725,25.17211639399618,0.010174863,433.0,0.0,3.275,1.525879e-08,4769911
7.996941,19699,-1.373291e-08,0.15686875725900112,36210.462151527405,7.024390243902439,22.404757288472105,0.008933204,389.5121951219512,0.0,2.975609756097561,-1.373291e-08,4779932
8.094569,19740,-1.3122558e-08,0.15441617226983084,36271.26070713997,7.414634146341464,21.601113106788155,0.008933416,372.4390243902439,0.0,2.5853658536585367,-1.3122558e-08,4789808
8.143221,19780,-2.1362305e-09,0.1749,36331.29018163681,6.4,25.164735794535435,0.0023053885,437.25,0.0,3.6,-2.1362305e-09,4799808
8.240842,19822,-9.307861e-09,0.17772286572286572,36388.432109832764,6.666666666666667,24.51975845179044,0.008933196,423.3333333333333,0.0,3.3333333333333335,-9.307861e-09,4809848
8.240842,19862,-9.307861e-09,0.1698,36446.36711525917,6.675,24.58269335472047,0.008933196,424.5,0.0,3.325,-9.307861e-09,4819848
8.143221,19907,9.460449e-09,0.15644707828540844,36505.98958015442,6.844444444444444,21.5210151557173,0.010174751,371.55555555555554,0.0,3.1555555555555554,9.460449e-09,4829935
8.143221,19950,9.460449e-09,0.15612591026544512,36563.47727704048,6.883720930232558,21.65965675470871,0.010174751,376.9767441860465,0.0,3.116279069767442,9.460449e-09,4839827
8.240842,19990,-1.2512207e-08,0.1871,36621.54505228996,5.975,27.241838749216896,0.008933204,467.75,0.0,4.025,-1.2512207e-08,4849827
8.240842,20032,-1.2512207e-08,0.16117412668632178,36678.91050887108,6.5476190476190474,22.793323070456303,0.008933204,397.3809523809524,0.0,3.4523809523809526,-1.2512207e-08,4859881
8.240842,20073,-1.2512207e-08,0.16634146341463418,36737.38345718384,6.219512195121951,24.054061867209512,0.008933204,415.8536585365854,0.0,3.7804878048780486,-1.2512207e-08,4869888
8.240842,20116,-1.2512207e-08,0.16994184758814285,36792.475251197815,6.976744186046512,22.84786983685265,0.008933204,398.3720930232558,0.0,3.0232558139534884,-1.2512207e-08,4879969
8.240842,20157,-1.2512207e-08,0.1638884660969372,36848.223286151886,7.048780487804878,22.954918356559048,0.008933204,396.8292682926829,0.0,2.951219512195122,-1.2512207e-08,4889851
8.143221,20199,9.460449e-09,0.17416117216117216,36905.879508018494,6.190476190476191,24.485249136364153,0.010174781,422.3809523809524,0.0,3.8095238095238093,9.460449e-09,4899873
8.143221,20241,9.460449e-09,0.1586886446886447,36962.514117479324,6.476190476190476,22.547932034562344,0.010174781,392.3809523809524,0.0,3.5238095238095237,9.460449e-09,4909897
8.143221,20281,9.460449e-09,0.1677,37018.971700668335,7.05,23.71533625292804,0.010174781,419.25,0.0,2.95,9.460449e-09,4919897
8.143221,20321,9.460449e-09,0.16520000000000004,37074.71700119972,6.95,23.805337983895726,0.010174781,413.0,0.0,3.05,9.460449e-09,4929897
8.140174,20362,1.34277345e-08,0.17312737127371278,37134.26172018051,6.121951219512195,24.662904453046146,9.357929e-06,419.7560975609756,0.0,3.8780487804878048,1.34277345e-08,4939906
8.042607,20405,1.6021728e-08,0.17136646906824743,37190.53173327446,6.046511627906977,23.87458399837536,0.010174781,415.8139534883721,0.0,3.953488372093023,1.6021728e-08,4949945
8.042607,20448,1.6021728e-08,0.16529386892177586,37245.56371831894,6.674418604651163,22.487034659573467,0.010174781,393.0232558139535,0.0,3.3255813953488373,1.6021728e-08,4959988
7.993803,20489,1.525879e-08,0.17409284436776884,37303.2582783699,6.560975609756097,24.44216732297296,0.0024602725,426.8292682926829,0.0,3.4390243902439024,1.525879e-08,4969828
7.993803,20532,1.525879e-08,0.16770247225638457,37361.562836408615,6.883720930232558,22.437224833368038,0.0024602725,386.74418604651163,0.0,3.116279069767442,1.525879e-08,4979955
7.993803,20574,1.525879e-08,0.1546203424303553,37416.32049369812,7.380952380952381,20.848900960394094,0.0024602725,361.6666666666667,0.0,2.619047619047619,1.525879e-08,4989814
7.896324,20615,1.953125e-08,0.15966682006442703,37473.83108186722,6.780487804878049,22.6439164013003,0.010174781,394.6341463414634,0.0,3.2195121951219514,1.953125e-08,4999867
