surrgain,EpisodesSoFar,MtR,optimgain,meankl,AttC,Fce,TimeElapsed,AttNC,entloss,TtR,TimestepsSoFar,entropy
4.299723e-05,12363,15.025446818300495,4.299723e-05,0.010174852,1.7358490566037736,0.12335967126901178,13981.50585103035,1.2641509433962264,0.0,77.26415094339623,2569794,2.4965754
2.0447033e-05,12410,16.571009861418922,2.0447033e-05,0.008933095,1.8085106382978724,0.14782303275920297,14028.376827716827,1.1914893617021276,0.0,86.61702127659575,2579835,2.5941417
3.913371e-05,12465,14.56417009750725,3.913371e-05,0.010174744,1.981818181818182,0.20301952861952857,14080.468670129776,1.018181818181818,0.0,75.54545454545455,2589932,2.4965754
8.227031e-06,12515,16.083743562549913,8.227031e-06,0.008933075,1.72,0.132,14127.66745376587,1.28,0.0,84.06,2599962,2.5941417
6.288325e-05,12568,15.396734379190914,6.288325e-05,0.010174845,2.056603773584906,0.1341251871817909,14179.14828491211,0.9433962264150944,0.0,79.35849056603773,2609790,2.496562
2.2156779e-05,12621,15.226161375610424,2.2156779e-05,0.008933181,1.849056603773585,0.1384632607326166,14225.803193807602,1.150943396226415,0.0,77.83018867924528,2619897,2.5941417
1.346995e-05,12673,14.961501701894608,1.346995e-05,0.008933095,1.7307692307692308,0.11515380747959934,14279.904943227768,1.2692307692307692,0.0,77.71153846153847,2629975,2.691729
1.5704345e-05,12722,15.401601411171493,1.5704345e-05,0.010174845,1.653061224489796,0.14068874436221376,14329.622308254242,1.346938775510204,0.0,80.26530612244898,2639785,2.5941417
1.1032613e-05,12778,14.94014287893431,1.1032613e-05,0.008933181,1.7857142857142858,0.1523053830227743,14379.986469745636,1.2142857142857142,0.0,77.35714285714286,2649907,2.691729
1.0608164e-05,12829,15.18463534070902,1.0608164e-05,0.010174192,1.8235294117647058,0.15382908671489987,14425.617336034775,1.1764705882352942,0.0,79.3529411764706,2659962,2.594142
3.9368693e-05,12876,16.360000026391788,3.9368693e-05,0.008933181,1.7446808510638299,0.11917100078802206,14475.96214056015,1.2553191489361701,0.0,85.72340425531915,2669766,2.6917298
2.9386902e-05,12927,15.46255749271461,2.9386902e-05,0.008933174,1.8431372549019607,0.14152087676029015,14526.606891870499,1.1568627450980393,0.0,79.58823529411765,2679901,2.7893114
7.6115925e-06,12987,13.252519681824152,7.6115925e-06,0.008932953,2.033333333333333,0.1665862433862433,14577.27063369751,0.9666666666666667,0.0,68.3,2689774,2.8869407
4.3380736e-05,13045,14.085459943388154,4.3380736e-05,0.010174845,1.9482758620689655,0.15601793165495517,14625.240481615067,1.0517241379310345,0.0,72.98275862068965,2699882,2.7893083
1.5058136e-05,13094,16.36710997364261,1.5058136e-05,0.010174845,1.836734693877551,0.14615533317574134,14679.056602239609,1.163265306122449,0.0,86.81632653061224,2709973,2.691729
3.3607482e-06,13140,16.971153377186273,3.3607482e-06,0.00892926,1.7608695652173914,0.15278589450214164,14727.226326942444,1.2391304347826086,0.0,87.78260869565217,2719794,2.7893052
2.3932393e-05,13188,16.92743851578651,2.3932393e-05,0.008933174,1.8333333333333333,0.14660327635327638,14777.298281431198,1.1666666666666667,0.0,87.375,2729834,2.886892
5.2708942e-06,13242,15.614719043290817,5.2708942e-06,0.008933066,1.8148148148148149,0.11328714040994745,14826.419410705566,1.1851851851851851,0.0,80.66666666666667,2739918,2.9844599
2.1995544e-05,13289,18.08204330377939,2.1995544e-05,0.008933095,1.702127659574468,0.14764857432334635,14875.774635314941,1.297872340425532,0.0,93.57446808510639,2749999,3.082048
