TimestepsSoFar,TtR,Ptt,entropy,MpbtA,optimgain,surrgain,Tmc,EpisodesSoFar,MtR,AttNC,Tmt,MpbtN,TimeElapsed,Tbt,AttC,entloss,meankl
2329889,-125.71428571428571,55.99207947481519,0.20370202,78.12668540345649,0.0022571392,0.0022571392,47.714285714285715,17015,-9.074322440267277,1.4428571428571428,57.41428571428571,21.87331459654351,36541.6221704483,235168.91428571427,8.557142857142857,0.0,0.0039715804
2339923,-112.31884057971014,54.99007524751658,0.20849183,80.04462704669142,0.0019023136,0.0019023136,48.79710144927536,17084,-8.481501818064089,1.6376811594202898,56.3768115942029,19.955372953308565,36677.61430978775,230919.42028985507,8.36231884057971,0.0,0.0033978492
2349876,-107.3529411764706,56.12189713530476,0.23383738,81.34835064257106,0.002442421,0.002442421,47.5735294117647,17152,-8.120923217110029,2.161764705882353,57.544117647058826,18.651649357428894,36810.97575592995,235700.70588235295,7.838235294117647,0.0,0.0046882927
2359951,-113.6231884057971,56.51244578298961,0.2341353,80.29488856698201,0.0023064592,0.0023064592,47.130434782608695,17221,-8.407724749564823,2.1884057971014492,57.927536231884055,19.70511143301803,36947.2604367733,237271.1884057971,7.811594202898551,0.0,0.004320525
2369888,-117.6470588235294,57.69671728259553,0.2189396,80.17712312308444,0.0024078344,0.0024078344,45.88235294117647,17289,-8.572797136654344,1.8970588235294117,59.19117647058823,19.822876876915522,37081.59743952751,242447.0588235294,8.102941176470589,0.0,0.004258062
2379989,-108.84057971014492,55.58468535361318,0.21257864,80.99101065404116,0.0020223227,0.0020223227,48.18840579710145,17358,-8.143473961108478,2.028985507246377,57.028985507246375,19.00898934595882,37217.85997533798,233590.72463768115,7.971014492753623,0.0,0.004537065
2389941,-111.61764705882354,55.76696556624914,0.22147441,80.42148208490622,0.002362857,0.002362857,47.955882352941174,17426,-8.260048640102287,2.1470588235294117,57.1764705882353,19.578517915093727,37351.19569849968,234194.82352941178,7.852941176470588,0.0,0.0034663407
2399955,-112.94117647058823,54.50708203038994,0.2192518,79.79227551609516,0.0023708341,0.0023708341,49.35294117647059,17494,-8.410688140270022,1.4705882352941178,55.911764705882355,20.207724483904833,37487.65670919418,229014.58823529413,8.529411764705882,0.0,0.003172834
2409932,-123.08823529411765,55.63264199687099,0.21975826,78.39346465764903,0.002329208,0.002329208,48.13235294117647,17562,-9.141319647702375,1.9558823529411764,57.0735294117647,21.606535342350956,37623.52347755432,233773.17647058822,8.044117647058824,0.0,0.004470539
2419891,-115.22388059701493,56.11431248031827,0.24615613,79.94723525875143,0.0029668573,0.0029668573,47.582089552238806,17629,-8.614008361997682,2.388059701492537,57.53731343283582,20.052764741248573,37760.86008453369,235672.83582089553,7.611940298507463,0.0,0.0049898406
2429920,-121.17647058823529,55.342113564621435,0.23590304,78.6118030826968,0.0025239438,0.0025239438,48.411764705882355,17697,-8.96869514396908,2.0441176470588234,56.73529411764706,21.38819691730319,37901.32510447502,232387.76470588235,7.955882352941177,0.0,0.0049252077
2439955,-122.28571428571429,57.486292844116825,0.23206183,79.26321519459614,0.0020998847,0.0020998847,46.1,17767,-8.815978312418057,1.7285714285714286,58.957142857142856,20.736784805403857,38035.718403339386,241488.45714285714,8.271428571428572,0.0,0.004341497
2449873,-130.57971014492753,56.83022278056157,0.21471173,77.74375425214605,0.002482478,0.002482478,46.82608695652174,17836,-9.407458652470416,1.3333333333333333,58.30434782608695,22.25624574785395,38175.021492004395,238814.60869565216,8.666666666666666,0.0,0.0042187134
2459962,-108.40579710144928,55.86588671177935,0.2096725,81.15320976131677,0.0024433166,0.0024433166,47.85507246376812,17905,-7.929266448866756,1.9710144927536233,57.289855072463766,18.846790238683248,38308.92249107361,234659.24637681158,8.028985507246377,0.0,0.0046887803
2469905,-108.84057971014492,55.23098916075214,0.22617184,80.78452959945758,0.0021782084,0.0021782084,48.55072463768116,17974,-8.131956344503772,1.9855072463768115,56.63768115942029,19.215470400542475,38445.41157531738,231987.9420289855,8.014492753623188,0.0,0.0032479027
2479995,-106.7605633802817,55.36176010061474,0.21028453,81.07878575127812,0.0017164727,0.0017164727,48.436619718309856,18045,-7.968722200088081,1.732394366197183,56.80281690140845,18.921214248721824,38581.71188092232,232664.338028169,8.267605633802816,0.0,0.003560633
2489888,-101.14285714285714,55.431111683376834,0.24389021,82.10962474989866,0.0032323236,0.0032323236,48.32857142857143,18115,-7.590515539400577,2.142857142857143,56.84285714285714,17.89037525010134,38712.318610429764,232828.34285714285,7.857142857142857,0.0,0.006261814
2499864,-129.14285714285714,57.064890921448736,0.21597664,78.11849311707657,0.0027806165,0.0027806165,46.58571428571429,18185,-9.144142271982865,1.2428571428571429,58.55714285714286,21.881506882923446,38848.306183338165,239850.05714285714,8.757142857142858,0.0,0.004888152
2509872,-121.38888888888889,57.681999147697105,0.21699153,79.56468657008537,0.0018898029,0.0018898029,45.90277777777778,18257,-8.658847235938962,1.4305555555555556,59.18055555555556,20.43531342991464,38983.00211310387,242403.55555555556,8.569444444444445,0.0,0.0027014692
2519985,-126.33802816901408,57.375216910259006,0.22156495,78.81894103952429,0.0022890288,0.0022890288,46.23943661971831,18328,-8.933566444051994,1.3661971830985915,58.87323943661972,21.1810589604757,39121.88705897331,241144.78873239437,8.633802816901408,0.0,0.004029684
2529929,-127.88732394366197,56.73878779247626,0.19754879,78.15098333161463,0.0023041721,0.0023041721,46.901408450704224,18399,-9.089173631809357,1.380281690140845,58.183098591549296,21.849016668385367,39263.83739233017,238317.97183098592,8.619718309859154,0.0,0.0044712825
2539961,-109.43661971830986,55.63534323702863,0.19825615,80.78393659749311,0.002259183,0.002259183,48.12676056338028,18470,-8.150771011146842,2.3098591549295775,57.070422535211264,19.216063402506894,39400.31976699829,233760.45070422534,7.690140845070423,0.0,0.0040641185
2549958,-112.14285714285714,56.49942926343372,0.2008198,80.58331278590266,0.0030610675,0.0030610675,47.17142857142857,18540,-8.574907021606844,2.1714285714285713,57.94285714285714,19.416687214097333,39534.33692908287,237333.94285714286,7.828571428571428,0.0,0.00523237
2559927,-119.58333333333333,56.0417079098203,0.22061422,79.07204002406175,0.0026827857,0.0026827857,47.69444444444444,18612,-8.814644714676387,1.5416666666666667,57.5,20.927959975938254,39670.3221039772,235520.0,8.458333333333334,0.0,0.005519716
2569890,-108.28571428571429,56.71292593483083,0.21534848,81.26690175053893,0.002397166,0.002397166,46.94285714285714,18682,-7.962181235262839,2.1714285714285713,58.17142857142857,18.73309824946108,39803.934381723404,238270.17142857143,7.828571428571428,0.0,0.0045462814
2579938,-108.73239436619718,55.81227011344032,0.2089018,80.85820235732822,0.0026941143,0.0026941143,47.929577464788736,18753,-8.044667869602346,1.9014084507042253,57.25352112676056,19.141797642671783,39937.61490249634,234510.42253521126,8.098591549295774,0.0,0.0047487654
2589918,-106.52173913043478,56.354849801399105,0.21460545,81.47328310974201,0.0029606489,0.0029606489,47.31884057971015,18822,-8.047197361700798,2.0579710144927534,57.78260869565217,18.52671689025799,40069.11537647247,236677.5652173913,7.942028985507246,0.0,0.004593152
2599969,-112.0,56.11975914488083,0.2197635,80.54681550889562,0.002880578,0.002880578,47.58571428571429,18892,-8.25234785496096,2.3714285714285714,57.55714285714286,19.453184491104352,40204.23031830788,235754.05714285714,7.628571428571429,0.0,0.0050834124
2609990,-111.0,55.587907566524414,0.22484039,80.4692963390192,0.0024191665,0.0024191665,48.17142857142857,18962,-8.18005131952056,2.0285714285714285,57.01428571428571,19.530703660980823,40342.410407304764,233530.51428571428,7.9714285714285715,0.0,0.0038578277
2619865,-131.8840579710145,56.982557940249215,0.21381004,77.61105052715321,0.0025644202,0.0025644202,46.666666666666664,19031,-9.124101625424698,1.3043478260869565,58.46376811594203,22.388949472846782,40479.208527326584,239467.59420289856,8.695652173913043,0.0,0.0040125684
2629910,-107.6056338028169,55.809017953304846,0.22944176,81.11462288035545,0.002240713,0.002240713,47.901408450704224,19102,-7.990980421809196,1.8309859154929577,57.2112676056338,18.885377119644513,40614.02476596832,234337.35211267605,8.169014084507042,0.0,0.0041177473
2639980,-131.69014084507043,56.491642413066806,0.2184557,77.56522941716025,0.0024200012,0.0024200012,47.2112676056338,19173,-9.339216558252298,1.2535211267605635,57.971830985915496,22.43477058283973,40757.3430519104,237452.61971830987,8.746478873239436,0.0,0.0032382086
2649870,-118.84057971014492,55.46964853206122,0.21922621,79.28312892504536,0.0030535455,0.0030535455,48.289855072463766,19242,-8.616431957332901,1.7971014492753623,56.88405797101449,20.716871074954636,40896.19121837616,232997.10144927536,8.202898550724637,0.0,0.005363268
2659864,-113.38028169014085,56.11462564970878,0.22435586,80.23198874420736,0.0026298834,0.0026298834,47.59154929577465,19313,-8.44714807692556,1.7887323943661972,57.54929577464789,19.76801125579263,41032.28904247284,235721.91549295775,8.211267605633802,0.0,0.0054820003
2669952,-120.0,57.058443823300564,0.2084873,79.69410133931954,0.0024157946,0.0024157946,46.583333333333336,19385,-8.458397959860296,1.0138888888888888,58.541666666666664,20.305898660680484,41167.51103949547,239786.66666666666,8.98611111111111,0.0,0.0035232648
2679915,-120.69444444444444,56.0230065456888,0.20969492,79.04294299963175,0.0023608755,0.0023608755,47.69444444444444,19457,-8.737294820965387,1.1388888888888888,57.458333333333336,20.957057000368273,41304.62450170517,235349.33333333334,8.86111111111111,0.0,0.004333153
2689901,-128.21917808219177,56.14887124928763,0.2124398,77.75695085883464,0.0026838307,0.0026838307,47.534246575342465,19530,-9.114793236308499,0.9041095890410958,57.56164383561644,22.24304914116538,41443.97413945198,235772.49315068492,9.095890410958905,0.0,0.0038603637
2699944,-104.44444444444444,56.21859439284525,0.22819088,81.8798243642087,0.0024719741,0.0024719741,47.458333333333336,19602,-7.682794326527727,1.3611111111111112,57.638888888888886,18.12017563579129,41576.54945254326,236088.88888888888,8.63888888888889,0.0,0.0043126647
2709985,-124.86486486486487,56.77440521053022,0.20420676,78.66323683425476,0.00243041,0.00243041,46.86486486486486,19676,-8.71775832420096,0.9324324324324325,58.21621621621622,21.33676316574524,41715.52941465378,238453.62162162163,9.067567567567568,0.0,0.0044059674
2719937,-113.05555555555556,55.94956901977847,0.20853543,80.16619218574911,0.0023061493,0.0023061493,47.75,19748,-8.402123535561788,1.3055555555555556,57.361111111111114,19.833807814250864,41852.933247089386,234951.11111111112,8.694444444444445,0.0,0.00390389
2729917,-110.41666666666667,55.68914517840887,0.2159398,80.70487554291259,0.002106861,0.002106861,48.05555555555556,19820,-8.225103215813347,1.4305555555555556,57.111111111111114,19.29512445708738,41990.79209327698,233927.11111111112,8.569444444444445,0.0,0.0032896667
2739970,-118.35616438356165,56.60745109447901,0.21091433,79.74161335576767,0.00251183,0.00251183,47.054794520547944,19893,-8.542308414267989,1.3287671232876712,58.054794520547944,20.25838664423232,42127.75164437294,237792.43835616438,8.67123287671233,0.0,0.0047982507
2749967,-117.04225352112677,56.5353540010762,0.20685521,79.76422428940963,0.0023539944,0.0023539944,47.12676056338028,19964,-8.575787094760319,1.3098591549295775,57.971830985915496,20.235775710590364,42262.506207704544,237452.61971830987,8.690140845070422,0.0,0.004340402
2759973,-107.46478873239437,56.42770832848848,0.19211188,81.45755735940119,0.0027819967,0.0027819967,47.267605633802816,20035,-7.9019095591604165,1.4507042253521127,57.88732394366197,18.54244264059879,42396.22308635712,237106.47887323942,8.549295774647888,0.0,0.004993375
2769982,-111.11111111111111,55.545187865177226,0.20374534,80.45883384178558,0.0023026308,0.0023026308,48.18055555555556,20107,-8.399166009264112,1.2222222222222223,56.93055555555556,19.541166158214395,42532.14096426964,233187.55555555556,8.777777777777779,0.0,0.0040554185
2779966,-102.53521126760563,56.16183406236231,0.20342447,82.1315311215635,0.002873369,0.002873369,47.54929577464789,20178,-7.7802426613115045,1.7746478873239437,57.605633802816904,17.868468878436506,42664.48163604736,235952.67605633804,8.225352112676056,0.0,0.0046927533
2789920,-106.90140845070422,56.61365094426131,0.20503882,81.59507127177007,0.00263518,0.00263518,47.056338028169016,20249,-7.985098809300074,1.5211267605633803,58.070422535211264,18.404928728229915,42796.808785676956,237856.45070422534,8.47887323943662,0.0,0.00447748
2799893,-115.28571428571429,57.55147906001575,0.20541745,80.42763970204753,0.0024586993,0.0024586993,46.02857142857143,20319,-8.479713375783993,1.3285714285714285,59.02857142857143,19.572360297952475,42930.34215593338,241781.0285714286,8.67142857142857,0.0,0.004017392
2809938,-131.94444444444446,58.22029502698859,0.19413309,77.96648875517737,0.002466391,0.002466391,45.30555555555556,20391,-9.39986850894536,1.4166666666666667,59.72222222222222,22.03351124482265,43065.152488708496,244622.22222222222,8.583333333333334,0.0,0.0045872317
2819865,-122.0,58.48150388236301,0.1877307,79.78382075197545,0.0022015835,0.0022015835,45.042857142857144,20461,-8.916118241529315,1.6714285714285715,60.01428571428571,20.21617924802453,43197.029165029526,245818.51428571428,8.32857142857143,0.0,0.0044768616
2829926,-105.35211267605634,56.7466614479776,0.19114082,81.91027499546698,0.0020955144,0.0020955144,46.91549295774648,20532,-7.896120104440065,1.5352112676056338,58.2112676056338,18.089725004532994,43330.90237188339,238433.35211267605,8.464788732394366,0.0,0.004197062
2839929,-105.77464788732394,56.215971861870926,0.19837587,81.56915801176942,0.002488034,0.002488034,47.46478873239437,20603,-8.047757682927777,2.352112676056338,57.63380281690141,18.43084198823054,43466.49472975731,236068.05633802817,7.647887323943662,0.0,0.004783435
2849901,-115.63380281690141,56.460177547985744,0.1875252,79.97714919728172,0.0020873025,0.0020873025,47.225352112676056,20674,-8.623818910437203,1.6056338028169015,57.91549295774648,20.02285080271828,43601.63401913643,237221.85915492958,8.394366197183098,0.0,0.0035174242
2859965,-114.02777777777777,56.811222000449234,0.1949569,80.35102933620117,0.0023780018,0.0023780018,46.833333333333336,20746,-8.365622339509779,1.7777777777777777,58.263888888888886,19.64897066379884,43737.501747608185,238648.88888888888,8.222222222222221,0.0,0.0039427113
2869941,-106.42857142857143,56.9305509506365,0.18760945,81.76382570453703,0.0023269877,0.0023269877,46.7,20816,-7.970707279220492,1.5571428571428572,58.385714285714286,18.23617429546297,43869.63301610947,239147.88571428572,8.442857142857143,0.0,0.0043428047
2879891,-116.0,57.902494589272024,0.18174414,80.3792278144162,0.002615823,0.002615823,45.642857142857146,20886,-8.748539583764009,1.4714285714285715,59.385714285714286,19.62077218558381,44000.919290304184,243243.88571428572,8.528571428571428,0.0,0.0042135
2889869,-104.28571428571429,56.174332690568825,0.20263742,81.78925490070945,0.0028132272,0.0028132272,47.51428571428571,20956,-7.934743239349775,1.8571428571428572,57.6,18.21074509929059,44134.343968153,235929.6,8.142857142857142,0.0,0.0051641567
2899909,-117.32394366197182,57.92478575926988,0.18970758,80.21355696698413,0.0023478828,0.0023478828,45.63380281690141,21027,-8.644007705945603,1.5492957746478873,59.42253521126761,19.78644303301585,44267.76310777664,243394.70422535212,8.450704225352112,0.0,0.0045317225
2909861,-114.28571428571429,57.36871661464885,0.17293051,80.45853075779151,0.0020408481,0.0020408481,46.24285714285714,21097,-8.299638773139975,1.0142857142857142,58.857142857142854,19.541469242208485,44400.07400035858,241078.85714285713,8.985714285714286,0.0,0.0039251344
2919992,-111.64383561643835,58.27635756996108,0.18741575,81.20770251296689,0.0029104052,0.0029104052,45.26027397260274,21170,-8.32700680770194,1.3835616438356164,59.794520547945204,18.792297487033075,44531.79164457321,244918.35616438356,8.616438356164384,0.0,0.0059857415
2929917,-116.71232876712328,58.26400797823956,0.17624827,80.40241046720494,0.0023764365,0.0023764365,45.273972602739725,21243,-8.429462990810617,0.6986301369863014,59.78082191780822,19.597589532795038,44662.087134838104,244862.24657534246,9.301369863013699,0.0,0.0041568205
2939947,-122.16216216216216,58.531414563383855,0.18429981,79.66730217239912,0.0021233654,0.0021233654,45.0,21317,-8.879942062256287,1.027027027027027,60.08108108108108,20.33269782760086,44796.24210906029,246092.1081081081,8.972972972972974,0.0,0.0034785552
2949986,-136.66666666666666,58.682001012230536,0.16613165,77.39583385142068,0.0022880142,0.0022880142,44.84,21392,-9.455431704362468,0.37333333333333335,60.24,22.604166148579303,44933.300228595734,246743.04,9.626666666666667,0.0,0.0045417603
2959966,-123.24324324324324,58.415980983585726,0.1619505,79.45183181710206,0.002265562,0.002265562,45.13513513513514,21466,-8.859097605630774,0.8378378378378378,59.972972972972975,20.54816818289793,45067.183797836304,245649.2972972973,9.162162162162161,0.0,0.004662012
2969932,-113.52112676056338,58.99628557827225,0.16148683,81.20112626219709,0.0027435631,0.0027435631,44.478873239436616,21537,-8.349297957382735,1.2112676056338028,60.53521126760563,18.798873737802893,45195.762515068054,247952.22535211267,8.788732394366198,0.0,0.004087254
2979942,-121.64383561643835,59.431007988630945,0.17206283,80.08597896269634,0.0026624012,0.0026624012,44.02739726027397,21610,-8.936675330261837,0.9315068493150684,61.013698630136986,19.91402103730362,45324.53492426872,249912.1095890411,9.068493150684931,0.0,0.0043823603
2989946,-120.97222222222223,58.22076060934651,0.17260458,79.69463192745599,0.0026035104,0.0026035104,45.30555555555556,21682,-8.433409049987112,0.8333333333333334,59.72222222222222,20.305368072544034,45457.00896906853,244622.22222222222,9.166666666666666,0.0,0.004366143
2999951,-113.33333333333333,58.96149808681966,0.16391316,81.3094786628546,0.0023210992,0.0023210992,44.513888888888886,21754,-8.181406937856666,0.7638888888888888,60.5,18.6905213371454,45590.73926496506,247808.0,9.23611111111111,0.0,0.0045340476
3009994,-103.75,58.1301349721364,0.18279243,82.56656745178847,0.0024840976,0.0024840976,45.416666666666664,21826,-7.683673129595623,1.0,59.638888888888886,17.43343254821151,45724.14823961258,244280.88888888888,9.0,0.0,0.005197677
3019935,-127.02702702702703,60.047089159809715,0.15702182,79.48227014342879,0.002459708,0.002459708,43.36486486486486,21900,-9.089546107931758,0.6891891891891891,61.648648648648646,20.517729856571204,45856.47814798355,252512.86486486485,9.31081081081081,0.0,0.004223101
3029951,-124.24657534246575,59.69306929937938,0.17561078,79.82167862711266,0.0033327732,0.0033327732,43.73972602739726,21973,-8.869147924381865,0.684931506849315,61.273972602739725,20.178321372887368,45985.64861512184,250978.19178082192,9.315068493150685,0.0,0.0046476247
3039955,-124.32432432432432,59.4806123496184,0.16363709,79.68759481653551,0.0022199035,0.0022199035,43.95945945945946,22047,-8.900553147960434,0.6081081081081081,61.04054054054054,20.312405183464495,46119.46392607689,250022.05405405405,9.391891891891891,0.0,0.0037203424
3049923,-117.16216216216216,58.008902029247565,0.1717324,80.2315179954935,0.0024590313,0.0024590313,45.527027027027025,22121,-8.315683005397963,0.8648648648648649,59.5,19.76848200450649,46253.14874982834,243712.0,9.135135135135135,0.0,0.004344928
3059991,-120.94594594594595,57.57651678594594,0.16633439,79.45138207312556,0.002182212,0.002182212,46.013513513513516,22195,-8.7734646666857,0.5675675675675675,59.067567567567565,20.548617926874446,46387.7060148716,241940.75675675675,9.432432432432432,0.0,0.004333772
3069908,-127.91666666666667,57.7471546775326,0.16300824,78.61292094976093,0.0019814335,0.0019814335,45.81944444444444,22267,-8.886257694859085,0.6666666666666666,59.236111111111114,21.387079050239056,46523.29739737511,242631.11111111112,9.333333333333334,0.0,0.003516824
3079861,-110.0,57.74860948320627,0.15662585,81.45367725504599,0.0020087257,0.0020087257,45.81944444444444,22339,-7.979093553245513,0.9166666666666666,59.236111111111114,18.54632274495397,46657.53208208084,242631.11111111112,9.083333333333334,0.0,0.003809022
3089986,-113.91891891891892,56.7594278770411,0.16911907,80.28362940469792,0.0018957244,0.0018957244,46.891891891891895,22413,-8.263009029691537,0.8378378378378378,58.21621621621622,19.716370595302063,46792.45692038536,238453.62162162163,9.162162162162161,0.0,0.004046699
3099943,-111.94444444444444,58.05512676353971,0.16324484,81.14548522809251,0.0021915846,0.0021915846,45.486111111111114,22485,-8.22191575984945,0.9166666666666666,59.55555555555556,18.85451477190746,46925.08801317215,243939.55555555556,9.083333333333334,0.0,0.003777733
3110000,-118.21917808219177,58.04431003811885,0.15215428,80.17466309530968,0.002110317,0.002110317,45.50684931506849,22558,-8.563236197943132,0.9726027397260274,59.54794520547945,19.825336904690328,47057.93407201767,243908.38356164383,9.027397260273972,0.0,0.004089648
3119866,-108.75,57.95248426033168,0.15430318,81.73889671540105,0.0017865506,0.0017865506,45.59722222222222,22630,-7.8405204165855436,0.9583333333333334,59.44444444444444,18.261103284598942,47189.0493953228,243484.44444444444,9.041666666666666,0.0,0.0036284747
3129888,-108.47222222222223,58.81625744495082,0.1603838,81.89194080604788,0.0020754223,0.0020754223,44.68055555555556,22702,-7.964904727943,1.0277777777777777,60.361111111111114,18.108059193952098,47315.60962557793,247239.11111111112,8.972222222222221,0.0,0.0038321672
3139919,-113.6986301369863,58.958994012146135,0.17403165,81.29407805992203,0.002221012,0.002221012,44.534246575342465,22775,-8.28053860501476,0.958904109589041,60.52054794520548,18.705921940077992,47445.889835357666,247892.16438356164,9.04109589041096,0.0,0.0042805504
3149958,-121.23287671232876,59.816663271946986,0.14833325,80.29434712691811,0.002098643,0.002098643,43.602739726027394,22848,-8.69998887073069,0.7808219178082192,61.397260273972606,19.705652873081874,47578.330214977264,251483.1780821918,9.219178082191782,0.0,0.0035032802
3159981,-119.86301369863014,59.10942940283332,0.13962908,80.27296552736681,0.0021996633,0.0021996633,44.38356164383562,22921,-8.55709542672321,0.7945205479452054,60.68493150684932,19.727034472633207,47711.70371770859,248565.4794520548,9.205479452054794,0.0,0.00428359
3169898,-105.07042253521126,60.14032886625106,0.14677933,83.02822598537095,0.002215004,0.002215004,43.25352112676056,22992,-7.7256056978499545,1.3380281690140845,61.732394366197184,16.971774014629062,47840.38169312477,252855.88732394367,8.661971830985916,0.0,0.0039221584
3179875,-114.65753424657534,60.24778455226212,0.14110985,81.46188520364835,0.0023503818,0.0023503818,43.15068493150685,23065,-8.083527466394418,0.9041095890410958,61.863013698630134,18.538114796351643,47969.386788606644,253390.90410958903,9.095890410958905,0.0,0.004476929
3189952,-111.54929577464789,59.0062849339485,0.14587319,81.47544340813818,0.0024629224,0.0024629224,44.46478873239437,23136,-8.201961152228339,1.3380281690140845,60.53521126760563,18.524556591861817,48097.49214029312,247952.22535211267,8.661971830985916,0.0,0.005495463
3199928,-105.41666666666667,59.76059487181312,0.15101928,82.78507886938898,0.0019886242,0.0019886242,43.68055555555556,23208,-7.6614031474305015,1.2222222222222223,61.361111111111114,17.214921130611025,48226.93947792053,251335.11111111112,8.777777777777779,0.0,0.004014947
3209919,-118.47222222222223,60.294876743123865,0.14010763,80.81137414997238,0.002332591,0.002332591,43.111111111111114,23280,-8.655544794166586,1.1805555555555556,61.93055555555556,19.18862585002763,48357.39543509483,253667.55555555556,8.819444444444445,0.0,0.004566132
3219937,-110.69444444444444,59.33851893591273,0.1675786,81.65539208591495,0.0031103124,0.0031103124,44.138888888888886,23352,-8.216412902065132,1.2638888888888888,60.93055555555556,18.344607914085035,48485.1351749897,249571.55555555556,8.73611111111111,0.0,0.0064169588
3229956,-117.12328767123287,59.889554973329346,0.1544778,80.95191777774936,0.0025152478,0.0025152478,43.54794520547945,23425,-8.465047179693022,0.9178082191780822,61.50684931506849,19.048082222250663,48614.88385415077,251932.05479452055,9.082191780821917,0.0,0.0047225887
3239872,-112.5,60.80158964598382,0.14993721,81.93120940090672,0.002220584,0.002220584,42.56944444444444,23497,-7.900697762613051,0.7083333333333334,62.458333333333336,18.068790599093287,48740.81183671951,255829.33333333334,9.291666666666666,0.0,0.0029608654
3249926,-115.27777777777777,60.36623112138974,0.15277319,81.3722802752586,0.001981529,0.001981529,43.013888888888886,23569,-8.249372453830361,0.8611111111111112,61.986111111111114,18.62771972474141,48867.66936278343,253895.11111111112,9.13888888888889,0.0,0.0030300452
3259960,-121.26760563380282,61.20324302227949,0.15842985,80.72879783962169,0.0020303072,0.0020303072,42.12676056338028,23640,-8.466429580128265,0.6901408450704225,62.87323943661972,19.271202160378326,48991.930800676346,257528.78873239437,9.309859154929578,0.0,0.00460638
3269901,-121.83098591549296,60.15012220319217,0.15895428,80.28811239670601,0.0024323505,0.0024323505,43.23943661971831,23711,-8.576544152055275,0.8873239436619719,61.74647887323944,19.71188760329397,49120.382803440094,252913.57746478874,9.112676056338028,0.0,0.0047165435
3279883,-118.76712328767124,59.216480471465246,0.15874673,80.65609019408416,0.0019876303,0.0019876303,44.273972602739725,23784,-8.553141423525124,1.2191780821917808,60.80821917808219,19.343909805915857,49250.957901477814,249070.46575342465,8.780821917808218,0.0,0.0043439264
3289867,-113.37837837837837,59.25741191948686,0.16540827,81.25799509344374,0.002497946,0.002497946,44.2027027027027,23858,-7.982616466148575,0.6351351351351351,60.810810810810814,18.742004906556275,49381.74571967125,249081.0810810811,9.364864864864865,0.0,0.004622511
3299924,-112.13333333333334,59.778624468199716,0.15213059,81.65949513612722,0.0024053652,0.0024053652,43.653333333333336,23933,-7.9314965137215765,0.9333333333333333,61.373333333333335,18.340504863872795,49510.35300898552,251385.17333333334,9.066666666666666,0.0,0.004162401
3309918,-112.93333333333334,59.246635652103166,0.15670268,81.38667201762019,0.001680267,0.001680267,44.2,24008,-8.185217292931885,1.0266666666666666,60.78666666666667,18.613327982379843,49640.65309047699,248982.18666666668,8.973333333333333,0.0,0.0032727302
3319972,-117.06666666666666,59.09562003036748,0.17125453,80.65190576448981,0.0026176681,0.0026176681,44.373333333333335,24083,-8.459093704276727,0.88,60.64,19.34809423551016,49772.83806180954,248381.44,9.12,0.0,0.004415954
3329943,-128.08219178082192,60.144578287822995,0.1567961,79.19149928558043,0.0023269218,0.0023269218,43.24657534246575,24156,-8.92778505058383,0.9041095890410958,61.73972602739726,20.80850071441954,49902.69954299927,252885.91780821918,9.095890410958905,0.0,0.003735271
3339991,-122.91666666666667,60.253564343718914,0.14739105,80.1005340105578,0.0019270453,0.0019270453,43.138888888888886,24228,-8.684318317765516,1.1805555555555556,61.861111111111114,19.899465989442202,50032.9447350502,253383.11111111112,8.819444444444445,0.0,0.0030836493
3349893,-114.85714285714286,59.43209838369114,0.14388865,81.23535559135789,0.002574295,0.002574295,44.01428571428571,24298,-8.233890573327015,1.3571428571428572,61.0,18.764644408642127,50165.64555430412,249856.0,8.642857142857142,0.0,0.0041851564
3359943,-107.94520547945206,58.84265090731806,0.15693602,81.93757128117635,0.0022375328,0.0022375328,44.657534246575345,24371,-7.837647075544247,1.547945205479452,60.397260273972606,18.062428718823647,50297.41696214676,247387.1780821918,8.452054794520548,0.0,0.0035253535
3369946,-115.55555555555556,59.35968117026122,0.13784286,80.9954693010286,0.0019541972,0.0019541972,44.111111111111114,24443,-8.42567176848834,1.2916666666666667,60.94444444444444,19.00453069897142,50425.31282758713,249628.44444444444,8.708333333333334,0.0,0.0035160922
3379888,-103.19444444444444,58.81729377370756,0.15088059,82.86557940760912,0.0018130557,0.0018130557,44.69444444444444,24515,-7.774658580481932,1.5138888888888888,60.375,17.134420592390857,50553.58859729767,247296.0,8.48611111111111,0.0,0.00316635
3389940,-104.52054794520548,59.31563338417932,0.15721907,82.73892355554588,0.0021257603,0.0021257603,44.15068493150685,24588,-7.896966388723579,1.547945205479452,60.89041095890411,17.26107644445408,50682.76259446144,249407.12328767125,8.452054794520548,0.0,0.0032694815
3399921,-110.0,59.98340891964597,0.14947517,82.2231661632585,0.0021473132,0.0021473132,43.43055555555556,24660,-8.152898083641425,1.3611111111111112,61.583333333333336,17.776833836741503,50812.27944946289,252245.33333333334,8.63888888888889,0.0,0.004013385
3409895,-107.22222222222223,60.58198391899186,0.13999292,82.84047613501879,0.0022945083,0.0022945083,42.77777777777778,24732,-7.872907085924167,1.6527777777777777,62.19444444444444,17.15952386498119,50942.66196990013,254748.44444444444,8.347222222222221,0.0,0.0042938683
