optimgain,Fce,entloss,TimestepsSoFar,TtR,entropy,AttC,meankl,MtR,AttNC,surrgain,EpisodesSoFar,TimeElapsed
0.0009026754,0.13873015873015873,0.0,209923,102.92857142857143,1.2431132,1.5238095238095237,0.0039941627,19.919556754277945,1.4761904761904763,0.0009026754,1009,867.1377334594727
0.0009481298,0.14783739837398377,0.0,219926,104.85365853658537,1.2173294,1.5853658536585367,0.0027453445,20.19148763598603,1.4146341463414633,0.0009481298,1050,910.5258319377899
0.0013242493,0.13898590179873602,0.0,229960,99.95454545454545,1.1895219,1.75,0.0050130626,19.197481605816883,1.25,0.0013242493,1094,950.8455233573914
0.0013669657,0.13522863271182597,0.0,239907,90.0,1.2065457,2.1041666666666665,0.004993777,17.463000930010608,0.8958333333333334,0.0013669657,1142,991.1183907985687
0.0015555196,0.13220000000000004,0.0,249907,99.15,1.2008169,1.5,0.002538285,18.902976759195493,1.5,0.0015555196,1182,1032.5700042247772
0.0013597442,0.13188888888888886,0.0,259927,97.0909090909091,1.185345,1.5227272727272727,0.005150249,18.42592471686981,1.4772727272727273,0.0013597442,1226,1074.451652765274
0.0007600609,0.12854545454545457,0.0,269935,96.4090909090909,1.1956367,1.3181818181818181,0.0017613632,17.88831244418383,1.6818181818181819,0.0007600609,1270,1114.8273832798004
0.00069344864,0.1251162790697675,0.0,279942,93.83720930232558,1.1909633,1.3255813953488371,0.0026521273,17.943446594502444,1.6744186046511629,0.00069344864,1313,1154.9819326400757
0.0016238164,0.12676190476190477,0.0,289952,95.07142857142857,1.1738709,1.1904761904761905,0.0039067594,18.163056497718802,1.8095238095238095,0.0016238164,1355,1196.7890195846558
0.0015648035,0.12130232558139535,0.0,299961,90.97674418604652,1.1759565,0.9767441860465116,0.0067949696,17.254786571733817,2.0232558139534884,0.0015648035,1398,1236.9081017971039
0.0011803206,0.1340395552160258,0.0,309773,93.90697674418605,1.1663284,1.4186046511627908,0.0046623736,17.775919146446288,1.5813953488372092,0.0011803206,1441,1278.3178749084473
0.0015167714,0.13559307359307363,0.0,319793,100.14285714285714,1.1439219,1.2142857142857142,0.0038536047,19.03373143210628,1.7857142857142858,0.0015167714,1483,1318.6703100204468
0.0011802106,0.14243902439024392,0.0,329814,106.82926829268293,1.1229367,1.3902439024390243,0.004108572,20.106440249139126,1.6097560975609757,0.0011802106,1524,1361.847128868103
0.0013304906,0.1496051286303835,0.0,339981,99.0,1.0797117,1.6382978723404256,0.003550083,19.007243843505478,1.3617021276595744,0.0013304906,1571,1402.4492893218994
0.0015024903,0.14837695522230668,0.0,349913,102.86666666666666,1.0650142,1.6888888888888889,0.004798338,19.719795586349036,1.3111111111111111,0.0015024903,1616,1443.4247317314148
0.0012655609,0.15434146341463414,0.0,359914,115.7560975609756,1.0767213,1.3658536585365855,0.003876623,21.842921861055675,1.6341463414634145,0.0012655609,1657,1484.38813829422
0.0013217,0.15190243902439027,0.0,369917,113.92682926829268,1.0431639,1.2439024390243902,0.0039806776,21.530711794625038,1.7560975609756098,0.0013217,1698,1526.6689426898956
0.001253069,0.14340000000000003,0.0,379917,107.55,1.0728023,1.3,0.0034619684,20.17273096051933,1.7,0.001253069,1738,1568.279458284378
0.0015798233,0.1424479804161567,0.0,389950,105.13953488372093,1.0731694,1.3953488372093024,0.004865568,19.94026850364328,1.6046511627906976,0.0015798233,1781,1609.2652418613434
0.00097538554,0.14702040816326528,0.0,399960,107.78571428571429,1.0905153,1.2857142857142858,0.002770722,20.472908658275834,1.7142857142857142,0.00097538554,1823,1651.482583284378
0.0012199173,0.143609756097561,0.0,409973,107.70731707317073,1.1162119,1.170731707317073,0.0028530303,20.599775705497642,1.829268292682927,0.0012199173,1864,1693.7798461914062
0.0013466246,0.14057142857142857,0.0,419979,105.42857142857143,1.1330422,1.2380952380952381,0.0047626738,19.905643695683473,1.7619047619047619,0.0013466246,1906,1736.182296037674
0.0010712657,0.13403523608174772,0.0,429775,98.23255813953489,1.1369511,1.5813953488372092,0.0038317144,18.467241065872393,1.4186046511627908,0.0010712657,1949,1776.781135559082
0.00084835663,0.14653535353535355,0.0,439833,100.9090909090909,1.1130829,1.3181818181818181,0.0028002355,19.271934767605092,1.6818181818181819,0.00084835663,1993,1817.7271883487701
0.0018615891,0.13058038422649143,0.0,449880,96.55813953488372,1.1225021,1.4883720930232558,0.007555406,18.526453444818774,1.5116279069767442,0.0018615891,2036,1859.6469147205353
0.0013399175,0.1477,0.0,459880,110.775,1.1071739,1.325,0.0035505325,20.800226940541663,1.675,0.0013399175,2076,1900.774739265442
0.0010961314,0.1423,0.0,469880,106.725,1.103573,1.2,0.0031662504,20.3977748506906,1.8,0.0010961314,2116,1943.48925447464
0.0012348816,0.1373862433862434,0.0,479894,99.21428571428571,1.1013147,1.5238095238095237,0.0022174637,19.06020681756243,1.4761904761904763,0.0012348816,2158,1984.4150817394257
0.0009158558,0.14549659863945577,0.0,489910,106.64285714285714,1.1114024,1.2857142857142858,0.0026973954,19.981111433451773,1.7142857142857142,0.0009158558,2200,2024.8586728572845
0.001162003,0.13447619047619047,0.0,499914,100.85714285714286,1.1247672,1.5476190476190477,0.0027307172,19.233957664659293,1.4523809523809523,0.001162003,2242,2065.7231357097626
0.0010540909,0.1428461235733963,0.0,509958,100.1590909090909,1.1183516,1.6136363636363635,0.0043583596,19.25259035960121,1.3863636363636365,0.0010540909,2286,2106.953489780426
0.0011999081,0.1408571428571429,0.0,519972,105.64285714285714,1.0819819,1.4761904761904763,0.0030027435,20.07936938509578,1.5238095238095237,0.0011999081,2328,2148.62335896492
0.0014445264,0.12689747095010254,0.0,529775,92.11363636363636,1.050052,1.5681818181818181,0.004585821,17.427049512679687,1.4318181818181819,0.0014445264,2372,2189.965805053711
0.0012932618,0.1522369337979094,0.0,539782,109.09756097560975,1.0349884,1.3414634146341464,0.0041958955,20.87583716408479,1.6585365853658536,0.0012932618,2413,2232.045944213867
0.0016534538,0.1491,0.0,549782,111.825,1.0313598,1.15,0.005500351,21.163283017436605,1.85,0.0016534538,2453,2273.30237531662
0.0017666774,0.1454,0.0,559782,109.05,1.0166788,1.175,0.0058438997,20.518771287893756,1.825,0.0017666774,2493,2315.4925124645233
0.0013061331,0.1357142857142857,0.0,569800,101.78571428571429,1.0014688,1.4761904761904763,0.0037531941,19.345348579483737,1.5238095238095237,0.0013061331,2535,2356.1404395103455
0.0016870789,0.14499812382739213,0.0,579813,107.41463414634147,1.0065308,1.0975609756097562,0.005297402,20.33826359852342,1.9024390243902438,0.0016870789,2576,2397.7947952747345
0.0013485863,0.1402608695652174,0.0,589837,103.78571428571429,1.0256315,1.4047619047619047,0.0042179194,19.89070617607636,1.5952380952380953,0.0013485863,2618,2439.71129322052
0.0015168993,0.1454074074074074,0.0,599849,107.14285714285714,1.0089566,1.2380952380952381,0.0033185186,20.1698212329527,1.7619047619047619,0.0015168993,2660,2481.2985351085663
0.0016060844,0.13619047619047625,0.0,609859,102.14285714285714,1.0071379,1.3333333333333333,0.004471652,19.376046719368656,1.6666666666666667,0.0016060844,2702,2522.779924631119
