Fce,surrgain,EpisodesSoFar,AttNC,entropy,MtR,TimeElapsed,AttC,meankl,TtR,optimgain,entloss,TimestepsSoFar
0.14204878048780487,0.0033760413,8117,0.975609756097561,0.030059762,20.06652226533728,5504.965183734894,0.024390243902439025,0.004388932,35.51219512195122,0.0033760413,0.0,1749762
0.14458029787512464,0.004256424,8160,0.9069767441860465,0.016762756,19.665012424848747,5538.212287425995,0.09302325581395349,0.006321771,35.02325581395349,0.004256424,0.0,1759848
0.14576744186046514,0.0035204499,8203,0.9302325581395349,-0.0039474964,20.70397642831655,5568.90493106842,0.06976744186046512,0.006852892,36.44186046511628,0.0035204499,0.0,1769851
0.1502439024390244,0.005329959,8244,0.975609756097561,-0.010718786,21.157450840001935,5600.110426425934,0.024390243902439025,0.0069426857,37.5609756097561,0.005329959,0.0,1779852
0.14151886209029063,0.0025418862,8286,0.9523809523809523,-0.04228401,19.57187166553245,5631.696297645569,0.047619047619047616,0.0053447145,34.523809523809526,0.0025418862,0.0,1789930
0.15141463414634146,0.003805473,8327,0.975609756097561,0.01749769,21.320482496190678,5662.380548000336,0.024390243902439025,0.0066429903,37.853658536585364,0.003805473,0.0,1799931
0.14743032554876057,0.004114283,8368,0.9512195121951219,0.018579565,20.68070783265165,5694.51793885231,0.04878048780487805,0.0071089743,36.09756097560975,0.004114283,0.0,1809937
0.14899999999999997,0.0048707314,8408,1.0,-0.021941204,21.407673105555347,5725.334001779556,0.0,0.007887492,37.25,0.0048707314,0.0,1819937
0.14870000000000003,0.004915285,8448,1.0,-0.035842735,20.746839559844666,5756.842408895493,0.0,0.008425278,37.175,0.004915285,0.0,1829937
0.13082926829268296,0.0040792907,8489,0.975609756097561,-0.018307665,18.143827905532525,5788.295152664185,0.024390243902439025,0.005850303,32.707317073170735,0.0040792907,0.0,1839938
0.1369679579148733,0.003798613,8530,0.975609756097561,0.020536145,18.779786414525905,5818.6723754405975,0.024390243902439025,0.00637694,33.19512195121951,0.003798613,0.0,1849989
0.1342,0.0035037019,8570,1.0,0.0075116158,18.942916551719232,5850.8236079216,0.0,0.0057013934,33.55,0.0035037019,0.0,1859989
0.1427,0.004163115,8610,1.0,0.033387452,20.421887361375173,5881.317071676254,0.0,0.004765952,35.675,0.004163115,0.0,1869989
0.1295609756097561,0.0039097434,8651,0.975609756097561,0.032924652,18.666053098132394,5912.56443977356,0.024390243902439025,0.0061955294,32.390243902439025,0.0039097434,0.0,1879990
0.13190000000000004,0.0015130799,8691,1.0,0.016111398,18.84291305679526,5943.678148269653,0.0,0.008576467,32.975,0.0015130799,0.0,1889990
0.12497560975609757,0.0044116117,8732,0.975609756097561,-0.02345205,17.875050135481988,5974.573142528534,0.024390243902439025,0.0066086533,31.24390243902439,0.0044116117,0.0,1899991
0.1199024390243903,0.003647352,8773,0.975609756097561,-0.0010089874,17.402583488914633,6006.495277881622,0.024390243902439025,0.0054299035,29.975609756097562,0.003647352,0.0,1909992
0.12514285714285717,0.003555516,8815,0.9523809523809523,0.009580175,17.935999030300504,6036.95929145813,0.047619047619047616,0.0058108056,31.285714285714285,0.003555516,0.0,1919994
0.12995121951219515,0.0022116012,8856,0.975609756097561,0.0052568913,18.523764983579195,6070.915291070938,0.024390243902439025,0.005418005,32.48780487804878,0.0022116012,0.0,1929995
0.12840000000000001,0.0046817455,8896,1.0,0.051284906,18.233976674092926,6101.792145013809,0.0,0.0069261743,32.1,0.0046817455,0.0,1939995
0.12380000000000002,0.004622103,8936,1.0,0.08832277,17.80973623186717,6133.126019477844,0.0,0.0062507708,30.95,0.004622103,0.0,1949995
0.1385365853658537,0.0038547409,8977,0.975609756097561,0.12700671,19.57508913652847,6164.217510938644,0.024390243902439025,0.0051142434,34.63414634146341,0.0038547409,0.0,1959996
0.12752380952380954,0.004812523,9019,0.9523809523809523,0.15668735,17.928479518326988,6194.713052988052,0.047619047619047616,0.005831498,31.88095238095238,0.004812523,0.0,1969998
0.1369368575624082,0.004196156,9061,0.9285714285714286,0.14374594,19.26617885048451,6228.3333513736725,0.07142857142857142,0.0066032805,34.166666666666664,0.004196156,0.0,1979977
