EpisodesSoFar,MtR,meankl,TimeElapsed,AttNC,Fce,TimestepsSoFar,entloss,surrgain,optimgain,AttC,entropy,TtR
20292,25.442211930672137,3.7312508e-05,39808.31334900856,3.8,0.17490000000000003,4889811,0.0,9.918213e-09,9.918213e-09,6.2,8.076298,437.25
20332,23.261716772186134,3.7312508e-05,39878.601796627045,2.925,0.16160000000000002,4899811,0.0,9.918213e-09,9.918213e-09,7.075,8.076298,404.0
20373,23.98470081053055,3.7312508e-05,39947.97803235054,3.3658536585365852,0.16797339246119733,4909822,0.0,9.918213e-09,9.918213e-09,6.634146341463414,8.076298,414.6341463414634
20413,23.9011958492854,3.7312508e-05,40017.89134526253,3.525,0.1671,4919822,0.0,9.918213e-09,9.918213e-09,6.475,8.076298,417.75
20454,25.441239531483433,3.7312508e-05,40087.56414747238,3.8048780487804876,0.17947221111555384,4929883,0.0,9.918213e-09,9.918213e-09,6.195121951219512,8.076298,444.1463414634146
20495,24.123819302438577,3.7312508e-05,40157.5483443737,3.8048780487804876,0.168,4939890,0.0,9.918213e-09,9.918213e-09,6.195121951219512,8.076298,420.0
20535,22.31018540850846,3.7312508e-05,40227.072637319565,3.0,0.15640000000000004,4949890,0.0,9.918213e-09,9.918213e-09,7.0,8.076298,391.0
20575,23.792305684220715,0.0024603605,40299.97951030731,2.725,0.16610000000000003,4959890,0.0,1.8157959e-08,1.8157959e-08,7.275,8.0274935,415.25
20615,23.322433849649585,0.0024603605,40368.29169654846,2.65,0.1624,4969890,0.0,1.8157959e-08,1.8157959e-08,7.35,8.0274935,406.0
20655,24.1053350163342,0.0024603605,40437.30434155464,3.375,0.1709,4979890,0.0,1.8157959e-08,1.8157959e-08,6.625,8.0274935,427.25
20698,23.20649134316592,0.010174863,40506.7218542099,3.302325581395349,0.16382567910885285,4989919,0.0,1.2512207e-08,1.2512207e-08,6.6976744186046515,7.930015,395.1162790697674
20738,23.81253122957688,0.008933204,40578.35859465599,3.225,0.16409999999999997,4999919,0.0,-1.1291504e-08,-1.1291504e-08,6.775,8.0274935,410.25
