EpisodesSoFar,meankl,MtR,Ptt,Tbt,MpbtA,surrgain,MpbtN,entropy,TtR,entloss,optimgain,AttNC,TimeElapsed,AttC,Tmc,Tmt,TimestepsSoFar
17377,0.006143081,-7.17581019260221,56.414476508376424,237090.13333333333,82.36242720102388,0.0024365734,17.63757279897607,0.23236953,-102.5,0.0,0.0024365734,5.4,85206.79861927032,4.6,47.28333333333333,57.88333333333333,2519903
17438,0.0060173622,-7.362505391824816,55.08849020414827,231323.2786885246,81.50396003088392,0.0026001153,18.49603996911608,0.23837498,-104.59016393442623,0.0,0.0026001153,5.704918032786885,85518.23318719864,4.295081967213115,48.68852459016394,56.47540983606557,2529929
17497,0.005350121,-8.729898612056727,56.130820857140186,235693.5593220339,77.47237588453024,0.0027438772,22.527624115469745,0.24607252,-132.3728813559322,0.0,0.0027438772,5.0,85844.01512646675,5.0,47.54237288135593,57.54237288135593,2539939
17555,0.0052767647,-8.974885835786536,56.63728785094685,237921.10344827586,77.23446676158255,0.0024861256,22.765533238417458,0.23423804,-134.13793103448276,0.0,0.0024861256,5.396551724137931,86176.3938896656,4.603448275862069,47.01724137931034,58.08620689655172,2549942
17613,0.0066980226,-8.965453549317958,54.345777933713485,228316.6896551724,77.06590879033001,0.003142068,22.93409120966998,0.23563802,-127.93103448275862,0.0,0.003142068,5.5344827586206895,86515.08789539337,4.4655172413793105,49.51724137931034,55.741379310344826,2559849
17672,0.0048816106,-7.567342380770386,55.11337997592329,231458.71186440677,80.80126548471887,0.0020895018,19.198734515281107,0.2433776,-108.64406779661017,0.0,0.0020895018,5.796610169491525,86847.36731123924,4.203389830508475,48.66101694915254,56.50847457627118,2569951
17729,0.006563028,-7.304838752144241,54.221250079525355,227795.08771929826,81.33771554781548,0.0035385424,18.662284452184547,0.22271848,-105.78947368421052,0.0,0.0035385424,5.807017543859649,87178.50047802925,4.192982456140351,49.64912280701754,55.6140350877193,2579943
17788,0.0046588574,-7.761472608536158,52.45207150502831,220350.91525423728,80.26865108226264,0.002161956,19.731348917737336,0.23690766,-105.76271186440678,0.0,0.002161956,5.983050847457627,87519.12645959854,4.016949152542373,51.57627118644068,53.79661016949152,2589944
17847,0.0056428076,-7.589691137515772,54.13773754004665,227362.71186440677,80.88703761074102,0.0021698673,19.11296238925898,0.22433677,-106.61016949152543,0.0,0.0021698673,4.966101694915254,87840.80714249611,5.033898305084746,49.728813559322035,55.50847457627118,2599941
17906,0.006063296,-7.500974689054624,53.79301498922884,225835.38983050847,80.77333888443358,0.0024191872,19.22666111556638,0.24257006,-106.10169491525424,0.0,0.0024191872,6.593220338983051,88182.22786569595,3.406779661016949,50.08474576271186,55.13559322033898,2609903
17964,0.0058237542,-8.125546649171921,55.008401012754035,231070.89655172414,79.1570652725574,0.0023048685,20.842934727442568,0.2241956,-117.24137931034483,0.0,0.0023048685,5.137931034482759,88499.34742236137,4.862068965517241,48.793103448275865,56.41379310344828,2619832
18021,0.0040809023,-7.924584559157258,55.79892111013608,234406.1754385965,80.00869912590066,0.0023152363,19.991300874099345,0.22131513,-115.78947368421052,0.0,0.0023152363,6.0701754385964914,88810.01768231392,3.9298245614035086,47.92982456140351,57.228070175438596,2629861
18080,0.0047134245,-7.027536899337545,55.76515565602607,234096.81355932204,82.39164570459278,0.001864149,17.60835429540721,0.22560208,-101.01694915254237,0.0,0.001864149,5.983050847457627,89086.8725309372,4.016949152542373,47.932203389830505,57.152542372881356,2639940
18137,0.0074885683,-9.45945978346525,55.53244422515878,233256.42105263157,75.70247871140117,0.0036132992,24.297521288598826,0.22682568,-140.17543859649123,0.0,0.0036132992,4.684210526315789,89374.52329444885,5.315789473684211,48.21052631578947,56.94736842105263,2649906
18196,0.0060330504,-7.587461447638371,55.900286459072944,234791.05084745763,81.35370702305998,0.0024377357,18.64629297694002,0.22857912,-106.77966101694915,0.0,0.0024377357,5.779661016949152,89690.94830298424,4.220338983050848,47.813559322033896,57.32203389830509,2659972
18257,0.006979615,-7.2685477701958385,53.915374646523155,226354.3606557377,81.99167534576634,0.0035383753,18.008324654233633,0.24755761,-99.01639344262296,0.0,0.0035383753,5.081967213114754,90023.1515109539,4.918032786885246,49.950819672131146,55.26229508196721,2669960
18316,0.0055882484,-7.993629559653996,55.71374879935626,234096.81355932204,78.94889632058496,0.00230466,21.051103679415014,0.2252843,-120.33898305084746,0.0,0.00230466,4.338983050847458,90361.16091680527,5.661016949152542,48.03389830508475,57.152542372881356,2679955
18375,0.005324502,-7.711706401982813,55.44517427103708,232847.18644067796,80.93165667318874,0.0023296408,19.06834332681129,0.23525633,-108.13559322033899,0.0,0.0023296408,5.11864406779661,90702.14993929863,4.88135593220339,48.30508474576271,56.847457627118644,2689904
18432,0.005133355,-7.713154428295289,57.10174746613726,239795.64912280702,80.55284606108702,0.0021368691,19.44715393891296,0.2106557,-114.56140350877193,0.0,0.0021368691,4.684210526315789,91049.99309515953,5.315789473684211,46.49122807017544,58.54385964912281,2699971
18489,0.0050931103,-8.129137692423393,55.21048054956186,231819.22807017545,78.95683212656736,0.0027835993,21.043167873432623,0.2351002,-120.52631578947368,0.0,0.0027835993,5.56140350877193,91399.93953561783,4.43859649122807,48.54385964912281,56.59649122807018,2709975
18544,0.0061688246,-8.655398788148878,54.70555640274254,229748.36363636365,77.11514500819845,0.0021256087,22.884854991801557,0.20227346,-128.54545454545453,0.0,0.0021256087,5.890909090909091,91747.86918067932,4.109090909090909,49.10909090909091,56.09090909090909,2719984
18599,0.006006659,-8.273492480234118,55.323751302615015,232429.3818181818,79.28245398599161,0.0024548105,20.71754601400839,0.22704707,-117.63636363636364,0.0,0.0024548105,5.6,92105.03286409378,4.4,48.45454545454545,56.74545454545454,2729934
18655,0.0042653433,-7.87694122307525,55.872442268042185,234569.14285714287,80.41180297817824,0.0016756263,19.588197021821774,0.22510332,-112.5,0.0,0.0016756263,5.339285714285714,92457.12755227089,4.660714285714286,47.82142857142857,57.267857142857146,2739943
18713,0.005160337,-6.501187249385087,54.15886324983315,227539.8620689655,83.49559915057056,0.0024826294,16.50440084942941,0.2368682,-91.72413793103448,0.0,0.0024826294,5.379310344827586,92791.39068698883,4.620689655172414,49.724137931034484,55.55172413793103,2749915
18772,0.006513325,-7.169187015669801,55.5771178530207,233610.84745762713,81.72222509612469,0.0025009995,18.277774903875336,0.22689722,-105.76271186440678,0.0,0.0025009995,6.0,93113.92775559425,4.0,48.20338983050848,57.03389830508475,2759998
18830,0.0050434526,-7.890684650421501,55.25979848590444,232200.8275862069,80.94399982958294,0.0018755754,19.056000170417068,0.22536445,-108.27586206896552,0.0,0.0018755754,5.258620689655173,93443.10920643806,4.741379310344827,48.53448275862069,56.689655172413794,2769889
18888,0.0072442675,-8.103643355278514,55.121067649044456,231494.62068965516,79.39358539410631,0.0035130808,20.60641460589371,0.24802645,-115.6896551724138,0.0,0.0035130808,3.810344827586207,93759.99946212769,6.189655172413793,48.6551724137931,56.51724137931034,2779874
18944,0.0053130994,-8.615167755177369,57.297374194030525,240713.14285714287,77.36762422580955,0.0019291602,22.63237577419043,0.23396336,-134.46428571428572,0.0,0.0019291602,3.6607142857142856,94067.13686156273,6.339285714285714,46.30357142857143,58.767857142857146,2789930
19003,0.0073930626,-7.985807072332816,57.29496641025337,240692.06779661018,81.10545847970357,0.0031747657,18.89454152029643,0.2337289,-111.01694915254237,0.0,0.0031747657,3.6610169491525424,94350.21872901917,6.338983050847458,46.30508474576271,58.76271186440678,2799888
19060,0.006480428,-7.003479758289684,56.50523700337205,237208.70175438595,81.87779057909147,0.0030722271,18.122209420908515,0.26523077,-105.26315789473684,0.0,0.0030722271,3.8596491228070176,94621.10360980034,6.140350877192983,47.12280701754386,57.91228070175438,2809924
19118,0.005774619,-9.654034760408098,56.44624402924388,237214.89655172414,73.86743532012719,0.0022782423,26.132564679872825,0.23360777,-154.48275862068965,0.0,0.0022782423,1.8620689655172413,94901.11554217339,8.137931034482758,47.241379310344826,57.91379310344828,2819971
19176,0.0059676683,-6.855431874363578,54.07854351426089,227186.75862068965,82.94017181957483,0.0027604273,17.059828180425185,0.23270196,-95.17241379310344,0.0,0.0027604273,4.241379310344827,95201.2902226448,5.758620689655173,49.810344827586206,55.46551724137931,2829880
19233,0.0051688743,-7.236358233736939,54.65618090643892,229663.43859649124,81.47332717164738,0.0023472295,18.5266728283526,0.22955653,-104.73684210526316,0.0,0.0023472295,4.280701754385965,95506.66370201111,5.719298245614035,49.19298245614035,56.07017543859649,2839853
19291,0.005918244,-7.371040935754529,52.820943307985246,221960.8275862069,80.89889002179295,0.0028567761,19.101109978207067,0.24179734,-103.27586206896552,0.0,0.0028567761,4.327586206896552,95831.63645648956,5.672413793103448,51.189655172413794,54.189655172413794,2849965
19347,0.0052987086,-8.739198485145868,54.853051247607404,230619.42857142858,75.86046333776133,0.0026256733,24.139536662238665,0.22958231,-136.42857142857142,0.0,0.0026256733,2.2142857142857144,96148.53508353233,7.785714285714286,49.0,56.30357142857143,2859987
19403,0.0059919544,-9.239212255759838,55.803872462319056,234422.85714285713,75.56004579146601,0.0022587606,24.439954208533987,0.20396593,-142.67857142857142,0.0,0.0022587606,1.8571428571428572,96472.28843355179,8.142857142857142,47.92857142857143,57.232142857142854,2869909
19459,0.0051146923,-8.33726695013065,53.570510077068214,225133.7142857143,78.36654580170935,0.0024840003,21.633454198290604,0.21408047,-119.10714285714286,0.0,0.0024840003,3.5357142857142856,96790.89184594154,6.464285714285714,50.375,54.964285714285715,2879950
19516,0.0066262395,-7.544988161412358,53.848634796306946,226357.8947368421,80.72749570480835,0.0023270075,19.27250429519164,0.22128054,-106.49122807017544,0.0,0.0023270075,4.87719298245614,97122.0263698101,5.12280701754386,50.08771929824562,55.26315789473684,2889868
19574,0.0033843322,-7.769288606915781,54.38847033408765,228387.3103448276,80.33905811905102,0.0018670327,19.660941880948982,0.21869047,-109.3103448275862,0.0,0.0018670327,4.620689655172414,97447.92142176628,5.379310344827586,49.44827586206897,55.758620689655174,2899881
19632,0.006572826,-7.0700347833443296,53.24605294654249,223726.3448275862,82.17588715289621,0.0022718194,17.82411284710381,0.24510324,-97.24137931034483,0.0,0.0022718194,4.051724137931035,97781.20061206818,5.948275862068965,50.724137931034484,54.62068965517241,2909838
19690,0.006022459,-8.762702243004764,54.332672540343815,228246.06896551725,76.16372781739055,0.002340974,23.83627218260945,0.23189567,-135.86206896551724,0.0,0.002340974,3.1551724137931036,98123.28499770164,6.844827586206897,49.51724137931034,55.724137931034484,2919895
19748,0.005081179,-8.228887266320264,55.802479519337325,234601.93103448275,78.16577706135608,0.0021265235,21.83422293864393,0.22608164,-125.17241379310344,0.0,0.0021265235,3.896551724137931,98466.99997806549,6.103448275862069,47.96551724137931,57.275862068965516,2929912
19805,0.004600475,-7.670334464126717,55.68373879548608,233831.29824561405,80.643173237193,0.002131074,19.356826762806968,0.22086398,-110.17543859649123,0.0,0.002131074,4.017543859649122,98800.17171859741,5.982456140350878,48.03508771929825,57.08771929824562,2939962
19861,0.00523612,-7.445789629545602,55.380188753361935,232521.14285714287,80.54602696827514,0.0023940424,19.453973031724825,0.21993263,-110.35714285714286,0.0,0.0023940424,5.142857142857143,99127.89728093147,4.857142857142857,48.357142857142854,56.767857142857146,2949943
19917,0.004125958,-7.5896015325605655,53.953021723941156,226596.57142857142,80.29765717297752,0.0019573101,19.702342827022484,0.22394824,-109.46428571428571,0.0,0.0019573101,4.732142857142857,99471.17810988426,5.267857142857143,49.92857142857143,55.32142857142857,2959917
19973,0.0051703956,-6.73797357842286,54.22295741373083,227693.7142857143,82.3082845187564,0.0021339683,17.69171548124363,0.21677305,-98.57142857142857,0.0,0.0021339683,4.642857142857143,99794.42005515099,5.357142857142857,49.625,55.589285714285715,2969986
20030,0.005713075,-7.298879376609771,56.22248042036051,236202.66666666666,82.41540799550198,0.0035748468,17.584592004498045,0.22818476,-102.10526315789474,0.0,0.0035748468,5.087719298245614,100116.88310360909,4.912280701754386,47.473684210526315,57.666666666666664,2979881
20088,0.0047970805,-6.7040066502700775,54.77047808219214,230011.58620689655,83.03188486509276,0.0023807143,16.96811513490724,0.23473865,-95.51724137931035,0.0,0.0023807143,4.293103448275862,100416.70496463776,5.706896551724138,49.03448275862069,56.1551724137931,2989912
20147,0.004390727,-6.245680226847831,54.72177029366887,229861.9661016949,83.74787144253091,0.0021773118,16.252128557469074,0.2103547,-91.35593220338983,0.0,0.0021773118,4.0508474576271185,100700.2087688446,5.9491525423728815,49.101694915254235,56.11864406779661,2999988
20205,0.0078086574,-6.124718260331056,53.65396303232842,225209.37931034484,84.82528313184551,0.0029470194,15.174716868154476,0.24772234,-83.10344827586206,0.0,0.0029470194,5.327586206896552,100980.60679960251,4.672413793103448,50.224137931034484,54.98275862068966,3009891
20262,0.0055388794,-6.438944064469549,54.92853014350365,230741.33333333334,83.42669199105865,0.0022621662,16.57330800894136,0.23107645,-93.6842105263158,0.0,0.0022621662,4.894736842105263,101276.32847523689,5.105263157894737,48.87719298245614,56.333333333333336,3019909
20321,0.0060982546,-7.679698539023286,56.224597235256994,236318.37288135593,80.11229925750993,0.00224608,19.88770074249008,0.20346476,-117.96610169491525,0.0,0.00224608,3.6779661016949152,101600.32032203674,6.322033898305085,47.49152542372882,57.69491525423729,3029929
20378,0.0056735473,-6.843670570129414,54.53976605411329,229088.56140350876,82.64957541177553,0.002490313,17.350424588224453,0.20735058,-98.0701754385965,0.0,0.002490313,4.947368421052632,101927.13340640068,5.052631578947368,49.29824561403509,55.92982456140351,3039907
20432,0.005290619,-6.3976473141729775,52.95044317014454,222473.4814814815,83.24212760389813,0.0021972964,16.75787239610186,0.213002,-91.29629629629629,0.0,0.0021972964,3.8703703703703702,102258.81322050095,6.12962962962963,51.03703703703704,54.31481481481482,3049814
20489,0.005466178,-8.161067730108147,56.00635920069318,235268.49122807017,78.52399013299552,0.001884844,21.476009867004482,0.20015012,-126.3157894736842,0.0,0.001884844,3.192982456140351,102586.8621301651,6.807017543859649,47.70175438596491,57.43859649122807,3059946
20547,0.006115702,-7.2682158350836765,55.99271672835698,235308.1379310345,81.46311143881782,0.004126749,18.536888561182202,0.23116605,-107.24137931034483,0.0,0.004126749,6.482758620689655,102926.26861429214,3.5172413793103448,47.741379310344826,57.44827586206897,3070000
20604,0.007233073,-6.958092531408338,56.85407812815227,238789.61403508772,82.71812020908237,0.0037856787,17.281879790917607,0.23394004,-102.63157894736842,0.0,0.0037856787,5.982456140350878,103248.95407295227,4.017543859649122,46.771929824561404,58.29824561403509,3079872
20663,0.0071983547,-6.382961672789504,55.89378813084151,234652.2033898305,84.17926892782228,0.0030201755,15.820731072177724,0.24516371,-90.50847457627118,0.0,0.0030201755,6.406779661016949,103582.09069490433,3.593220338983051,47.79661016949152,57.28813559322034,3089865
20720,0.004982157,-7.413429811772795,55.59212241864225,233472.0,81.20439685250074,0.0016143334,18.79560314749928,0.2108032,-108.42105263157895,0.0,0.0016143334,4.12280701754386,103907.53852534294,5.87719298245614,48.14035087719298,57.0,3099881
20777,0.0059265196,-7.5750588657562945,55.53289569002786,233256.42105263157,81.13950280242591,0.0025087446,18.8604971975741,0.22322688,-108.59649122807018,0.0,0.0025087446,5.12280701754386,104240.96524238586,4.87719298245614,48.21052631578947,56.94736842105263,3109919
20834,0.005798933,-6.3171707229414436,53.77514024958018,225854.87719298244,84.18504558444069,0.0019143561,15.81495441555931,0.20942016,-87.36842105263158,0.0,0.0019143561,5.508771929824562,104576.24562430382,4.491228070175438,50.12280701754386,55.14035087719298,3119946
20890,0.005642691,-7.3912836666937665,55.380479346130905,232521.14285714287,81.84763052366414,0.0021728382,18.152369476335853,0.2181721,-103.21428571428571,0.0,0.0021728382,6.910714285714286,104915.71399617195,3.0892857142857144,48.357142857142854,56.767857142857146,3129956
20945,0.005503599,-5.808535318755254,54.92875855017051,230567.56363636363,85.16599980723359,0.0023013074,14.834000192766396,0.20024855,-83.27272727272727,0.0,0.0023013074,5.509090909090909,105244.12928032875,4.490909090909091,48.836363636363636,56.29090909090909,3139926
21002,0.0071383645,-6.667369024660015,55.88285203740778,234693.61403508772,83.85849996341663,0.0029822292,16.141500036583356,0.24493653,-92.28070175438596,0.0,0.0029822292,6.824561403508772,105574.60553622246,3.175438596491228,47.824561403508774,57.29824561403509,3149907
21058,0.0055279457,-7.099576016511049,56.10533810912437,235739.42857142858,81.27890619442005,0.0016925175,18.721093805579972,0.1980892,-109.10714285714286,0.0,0.0016925175,4.625,105892.6182615757,5.375,47.607142857142854,57.55357142857143,3159903
21112,0.004593339,-6.775402244260341,53.83560897933306,226114.37037037036,82.19648429557827,0.0019716672,17.80351570442171,0.1933326,-97.96296296296296,0.0,0.0019716672,4.907407407407407,106190.62894320488,5.092592592592593,50.05555555555556,55.2037037037037,3169896
21168,0.006076474,-6.493752993616804,54.82142512461096,230253.7142857143,84.28042007957595,0.002427312,15.71957992042402,0.22420068,-89.10714285714286,0.0,0.002427312,5.928571428571429,106461.49038720131,4.071428571428571,48.982142857142854,56.214285714285715,3179892
21224,0.0057214904,-6.594046688856738,55.57272118153658,233398.85714285713,83.41939475925538,0.0023931202,16.58060524074465,0.22972117,-94.82142857142857,0.0,0.0023931202,4.857142857142857,106742.1567697525,5.142857142857143,48.160714285714285,56.982142857142854,3189869
21281,0.0058028786,-8.115560386086203,57.98499508727815,243747.9298245614,78.20212751908716,0.0023480004,21.797872480912822,0.16775881,-133.50877192982455,0.0,0.0023480004,2.7017543859649122,107048.61490035057,7.298245614035087,45.578947368421055,59.50877192982456,3199901
21337,0.0050519807,-6.9089265012459204,55.03887897069148,231277.7142857143,81.6610268123798,0.0020615472,18.338973187620184,0.19754621,-104.28571428571429,0.0,0.0020615472,4.035714285714286,107364.56075119972,5.964285714285714,48.767857142857146,56.464285714285715,3209933
21390,0.0049810014,-7.144741781608762,56.05911412995102,235326.79245283018,81.00755234066641,0.0019702055,18.99244765933357,0.18609539,-110.75471698113208,0.0,0.0019702055,3.8867924528301887,107701.68090987206,6.113207547169812,47.60377358490566,57.45283018867924,3219834
21445,0.0057284385,-6.227772457092394,54.27304046614449,228035.4909090909,83.46744770740109,0.0027883165,16.53255229259894,0.21548769,-92.36363636363636,0.0,0.0027883165,3.4909090909090907,108020.8508617878,6.509090909090909,49.6,55.67272727272727,3229992
21499,0.0049916655,-6.513571188302699,54.185592826671254,227555.55555555556,82.64937776457599,0.0021436668,17.35062223542401,0.21199387,-97.96296296296296,0.0,0.0021436668,4.407407407407407,108349.2526743412,5.592592592592593,49.666666666666664,55.55555555555556,3239849
21553,0.0057137427,-8.154743748429768,55.26323825023289,232106.66666666666,78.17565134810839,0.0020751276,21.8243486518916,0.21443461,-124.44444444444444,0.0,0.0020751276,4.296296296296297,108692.64686608315,5.703703703703703,48.5,56.666666666666664,3249828
21608,0.005337811,-7.213837018735851,55.58344742342566,233472.0,81.89376728832688,0.0021987471,18.10623271167312,0.20064166,-104.54545454545455,0.0,0.0021987471,4.581818181818182,109001.17768621445,5.418181818181818,48.163636363636364,57.0,3259905
21658,0.0084256055,-8.588515189522262,55.24114967922167,231915.52,76.12608297420752,0.01082812,23.87391702579248,0.2074117,-136.4,0.0,0.01082812,4.42,109280.77652692795,5.58,48.5,56.62,3269907
21709,0.0061085597,-8.104742928296622,55.555034273402484,233311.3725490196,77.65143020193169,0.0026223913,22.348569798068326,0.2200941,-127.45098039215686,0.0,0.0026223913,4.352941176470588,109551.0717124939,5.647058823529412,48.1764705882353,56.96078431372549,3279963
21760,0.0064857355,-8.310366580043286,55.804348662164664,234435.76470588235,77.51867499272106,0.002714277,22.481325007278947,0.21008547,-130.7843137254902,0.0,0.002714277,3.588235294117647,109820.8315975666,6.411764705882353,47.92156862745098,57.23529411764706,3289920
21815,0.006268768,-7.750154169967324,55.331749231212285,232429.3818181818,79.93407687995919,0.002414193,20.065923120040797,0.22763008,-115.0909090909091,0.0,0.002414193,4.545454545454546,110087.71672177315,5.454545454545454,48.43636363636364,56.74545454545454,3299897
21869,0.0071438123,-7.467400484402516,55.0337040543411,231348.14814814815,80.46187259881745,0.0025708056,19.538127401182546,0.20423411,-111.48148148148148,0.0,0.0025708056,3.425925925925926,110352.24079728127,6.574074074074074,48.7962962962963,56.48148148148148,3309896
21924,0.0050600455,-8.1398474597915,56.71381780551442,238238.25454545455,78.60880692171554,0.0020891263,21.391193078284463,0.19447868,-126.36363636363636,0.0,0.0020891263,2.418181818181818,110615.14060091972,7.581818181818182,46.92727272727273,58.163636363636364,3319931
21977,0.004940167,-7.7084675072510125,56.42047979650121,237104.30188679244,79.28235566439018,0.001958842,20.717644335609815,0.18833488,-121.13207547169812,0.0,0.001958842,2.7358490566037736,110897.98830080032,7.264150943396227,47.264150943396224,57.886792452830186,3329865
22032,0.005319265,-6.297853215020412,54.44578971220872,228705.74545454545,83.36181148292404,0.0020582366,16.638188517075946,0.20745653,-93.45454545454545,0.0,0.0020582366,4.363636363636363,111171.57512688637,5.636363636363637,49.4,55.836363636363636,3339939
22086,0.0049310396,-6.142739497889078,54.441749157607674,228617.4814814815,84.32369738089585,0.0021856115,15.676302619104137,0.22088757,-88.33333333333333,0.0,0.0021856115,4.666666666666667,111441.41537642479,5.333333333333333,49.388888888888886,55.81481481481482,3349999
22140,0.0058605573,-6.669134926227836,55.01741471297573,231120.59259259258,82.1060419733876,0.0020158177,17.893958026612395,0.1995318,-101.48148148148148,0.0,0.0020158177,3.0185185185185186,111684.85372686386,6.981481481481482,48.77777777777778,56.425925925925924,3359874
22195,0.006772792,-6.566195880174236,53.98099050593124,226620.5090909091,82.67812834573722,0.0028550776,17.321871654262768,0.21545117,-97.27272727272727,0.0,0.0028550776,4.509090909090909,111944.96378779411,5.490909090909091,49.872727272727275,55.32727272727273,3369984
22248,0.0049487744,-7.919177110618814,54.826488882391594,230226.11320754717,77.57167268076348,0.002297518,22.42832731923652,0.20284356,-126.79245283018868,0.0,0.002297518,4.037735849056604,112207.08621454239,5.962264150943396,48.9622641509434,56.20754716981132,3379897
22300,0.008737132,-6.789057464891744,56.25805438574005,236228.92307692306,80.62071257149111,0.007570681,19.37928742850892,0.1868086,-113.84615384615384,0.0,0.007570681,4.615384615384615,112468.35547375679,5.384615384615385,47.40384615384615,57.67307692307692,3389872
22356,0.005535398,-6.84622885964221,54.179592017872565,227620.57142857142,81.93667575657697,0.0023556151,18.06332424342302,0.22546211,-100.71428571428571,0.0,0.0023556151,5.160714285714286,112739.82413506508,4.839285714285714,49.69642857142857,55.57142857142857,3399915
22413,0.005122848,-7.157993892276213,54.99385258484047,231100.63157894736,81.39886169795672,0.0019180566,18.601138302043275,0.21022141,-106.3157894736842,0.0,0.0019180566,4.754385964912281,113012.59353113174,5.245614035087719,48.824561403508774,56.421052631578945,3409852
22470,0.0050580925,-7.160622470200685,55.63862834028262,233903.15789473685,80.0657562942327,0.0020490424,19.934243705767337,0.17772223,-115.78947368421052,0.0,0.0020490424,3.5964912280701755,113282.54258203506,6.4035087719298245,48.14035087719298,57.10526315789474,3419985
22525,0.006480126,-7.346347869787311,55.577218877720966,233546.47272727272,79.96046207666178,0.0025243738,20.039537923338223,0.19024979,-116.18181818181819,0.0,0.0025243738,4.163636363636364,113561.36533308029,5.836363636363636,48.18181818181818,57.018181818181816,3429908
22582,0.0057234154,-10.420968287017661,55.84282309909028,234693.61403508772,69.79794126707304,0.002209683,30.202058732926975,0.18511522,-177.71929824561403,0.0,0.002209683,1.5087719298245614,113851.0368437767,8.491228070175438,47.89473684210526,57.29824561403509,3439886
22637,0.0047288234,-7.769400079954082,55.84523353567234,234514.6181818182,79.19729461570431,0.0020919186,20.802705384295685,0.19512102,-121.81818181818181,0.0,0.0020919186,3.8545454545454545,114128.84507346153,6.1454545454545455,47.85454545454545,57.25454545454546,3449993
22689,0.0072825844,-6.246621804471011,53.20928811738362,223547.07692307694,83.1020465035165,0.0031105126,16.897953496483467,0.21044952,-93.65384615384616,0.0,0.0031105126,5.5576923076923075,114417.50378274918,4.4423076923076925,50.75,54.57692307692308,3459800
22744,0.0051600756,-8.16683197824287,56.04689477886,235557.23636363636,77.24535228106238,0.0017722559,22.754647718937626,0.1826518,-136.72727272727272,0.0,0.0017722559,3.8727272727272726,114704.68356084824,6.127272727272727,47.67272727272727,57.50909090909091,3469969
22798,0.0059829494,-9.4212174986645,55.832220346920856,234609.77777777778,73.14442959590701,0.0024066537,26.855570404092973,0.1652427,-159.62962962962962,0.0,0.0024066537,2.3518518518518516,114992.33001375198,7.648148148148148,47.907407407407405,57.27777777777778,3479805
22852,0.0054236376,-7.268239531307467,54.05960590082027,227176.2962962963,79.24479060361617,0.0023875327,20.75520939638384,0.17921285,-116.29629629629629,0.0,0.0023875327,3.1666666666666665,115281.74260616302,6.833333333333333,49.833333333333336,55.46296296296296,3489903
22907,0.005682968,-6.6800145432748455,53.64416205880178,225354.47272727272,82.20350898968799,0.0023153785,17.796491010311986,0.18420209,-98.18181818181819,0.0,0.0023153785,3.909090909090909,115566.62748241425,6.090909090909091,50.27272727272727,55.018181818181816,3499935
22960,0.0074236025,-7.719616144613328,53.824224402926205,226052.83018867925,77.3252022459724,0.004281448,22.674797754027615,0.188522,-126.98113207547169,0.0,0.004281448,3.4150943396226414,115858.00641417503,6.584905660377358,50.056603773584904,55.18867924528302,3509951
23014,0.0047356198,-7.209837348312074,54.378481059167186,228617.4814814815,80.43388942699575,0.0023266226,19.56611057300427,0.188635,-110.74074074074075,0.0,0.0023266226,4.2592592592592595,116141.69005513191,5.7407407407407405,49.51851851851852,55.81481481481482,3519847
23070,0.00650265,-6.084026317491352,54.103289333084106,227328.0,84.01174075943284,0.0029437742,15.98825924056717,0.20710102,-87.85714285714286,0.0,0.0029437742,5.803571428571429,116427.15997982025,4.196428571428571,49.785714285714285,55.5,3529981
23125,0.00618731,-6.492582785006443,54.23792958659287,227812.07272727272,82.48687850629243,0.0021842215,17.51312149370758,0.19002594,-98.36363636363636,0.0,0.0021842215,4.6,116709.78702998161,5.4,49.61818181818182,55.61818181818182,3539930
23181,0.005799532,-7.955054086131638,54.67893363565148,229522.2857142857,78.6746997689891,0.002606761,21.325300231010907,0.18449964,-122.32142857142857,0.0,0.002606761,5.196428571428571,116999.38525652885,4.803571428571429,49.107142857142854,56.035714285714285,3549973
23240,0.0059479983,-8.163293335297737,56.75784610406907,238539.93220338982,77.71753458066915,0.0023886263,22.282465419330872,0.18475467,-133.89830508474577,0.0,0.0023886263,3.6271186440677967,117285.58158779144,6.372881355932203,46.898305084745765,58.23728813559322,3559840
23293,0.004702146,-7.44060076714577,56.67172970735506,238186.2641509434,80.03655101863063,0.0021701325,19.96344898136939,0.17456946,-119.05660377358491,0.0,0.0021701325,4.547169811320755,117559.50652980804,5.452830188679245,47.0,58.15094339622642,3569857
23347,0.005149446,-7.571806878310554,57.62300265880917,242119.11111111112,79.43199515744166,0.0021846534,20.568004842558324,0.15835853,-122.96296296296296,0.0,0.0021846534,4.611111111111111,117838.7736518383,5.388888888888889,45.94444444444444,59.111111111111114,3579935
23402,0.0066184914,-6.374259151535059,54.694858805522585,229673.8909090909,84.01091202932754,0.002788844,15.989087970672472,0.19513348,-90.9090909090909,0.0,0.002788844,6.290909090909091,118131.56492137909,3.709090909090909,49.10909090909091,56.07272727272727,3589910
23459,0.005071584,-8.473889353911149,55.76945426478792,234334.31578947368,77.30708568279805,0.0018771918,22.69291431720193,0.17633973,-135.26315789473685,0.0,0.0018771918,4.315789473684211,118424.90929031372,5.684210526315789,47.96491228070175,57.21052631578947,3599914
